Instance,T2M_Actual,T2M_Predicted
970,20.48,14.669316266881761
971,13.49,9.667476234153618
972,23.79,17.041632396842132
973,14.069999999999999,10.081560196466896
974,20.36,14.58393343550338
975,18.62,13.340606971878202
976,12.79,9.165492837134398
977,12.79,9.165119006695296
978,19.34,13.85395718122947
979,13.189999999999998,9.45183508485917
980,20.93,14.991445461775482
981,16.26,11.65051063814741
982,13.129999999999999,9.409046265842388
983,21.24,15.214027486991629
984,13.25,9.494548658180257
985,24.58,17.60640097968464
986,7.470000000000001,5.354350677379711
987,19.68,14.097159973821057
988,20.4,14.613987316665982
989,20.68,14.81223507837273
990,21.94,15.715579261545674
991,22.78,16.31619958002019
992,23.53,16.853333391836028
993,21.07,15.092072753405166
994,11.18,8.012347132438022
995,6.49,4.652083519356414
996,18.32,13.12659960262516
997,18.56,13.300134035797202
998,20.52,14.697883343646295
999,9.14,6.551398645136804
1000,13.12,9.401808582927814
1001,21.52,15.41452076096008
1002,23.91,17.12548764697253
1003,19.05,13.649522651215147
1004,12.470000000000002,8.935866351425807
1005,20.85,14.934177920603712
1006,18.19,13.030716614331862
1007,10.29,7.374788905928474
1008,21.46,15.373593913375485
1009,13.420000000000002,9.618101873432387
1010,3.86,2.7671673986298995
1011,12.2,8.742661959738113
1012,12.71,9.108451617538087
1013,12.599999999999998,9.030341821489012
1014,20.6,14.754708491618654
1015,11.14,7.98451877703193
1016,20.13,14.41886932487177
1017,19.01,13.619056006892897
1018,8.4,6.020628145570196
1019,17.69,12.67300746182133
1020,21.92,15.70162279024354
1021,15.520000000000001,11.121052781409793
1022,11.21,8.033898933187576
1023,10.91,7.819261861347661
1024,24.16,17.303958360275598
1025,15.69,11.24272808017029
1026,20.09,14.393169222446828
1027,16.75,12.002685389485668
1028,15.31,10.969747704392471
1029,17.11,12.260576636315514
1030,21.51,15.40866801235878
1031,11.89,8.52110881191671
1032,20.95,15.009855145220243
1033,11.71,8.391865849060808
1034,20.23,14.490598762238866
1035,20.92,14.985194542567399
1036,20.71,14.834053877855416
1037,15.270000000000001,10.94088922807632
1038,19.3,13.825088961335675
1039,19.05,13.647042383828728
1040,10.86,7.7830529725162
1041,21.08,15.099511783174403
1042,15.98,11.449732816157635
1043,14.28,10.232282387444714
1044,22.1,15.827972505660341
1045,13.56,9.716190920406547
1046,10.51,7.532903375432419
1047,20.88,14.955301583962571
1048,7.29,5.225741107190644
1049,22.7,16.263703323596665
1050,10.75,7.704518304927992
1051,15.549999999999999,11.141986381966852
1052,16.7,11.96575139642798
1053,21.43,15.348702436258215
1054,10.66,7.639547169332093
1055,12.599999999999998,9.029296045920418
1056,21.79,15.609528966566666
1057,21.46,15.37406208846899
1058,10.46,7.497429227742032
1059,20.25,14.505611637600714
1060,22.6,16.18635467341825
1061,10.2,7.310320025308406
1062,12.63,9.05078764233409
1063,9.26,6.636696036541445
1064,20.51,14.69155364573924
1065,16.78,12.02208122448876
1066,22.14,15.859239791643462
1067,21.88,15.672016811135668
1068,20.71,14.83398387406354
1069,19.62,14.053823768025572
1070,21.45,15.363255255194769
1071,13.450000000000001,9.63830406174272
1072,15.870000000000001,11.371128495083733
1073,18.47,13.23136576320916
1074,19.34,13.854457538200224
1075,21.27,15.233459053447188
1076,20.19,14.462489052280054
1077,22.92,16.419808814198863
1078,12.480000000000002,8.943728119908476
1079,8.12,5.819848598941329
1080,21.95,15.723743264605483
1081,16.65,11.930788997881479
1082,20.43,14.637136476453678
1083,13.34,9.559356541236482
1084,16.78,12.023845563201146
1085,21.63,15.49536494589238
1086,19.68,14.099892846369231
1087,20.06,14.368912554547045
1088,11.0,7.8840706036309856
1089,19.76,14.154991816170616
1090,19.21,13.760269168248469
1091,14.560000000000002,10.43371128528695
1092,10.64,7.625337680523844
1093,17.9,12.824037831604127
1094,9.08,6.507832359402527
1095,23.22,16.633976198852647
1096,14.669999999999998,10.51169842951396
1097,16.51,11.831062959613647
1098,21.65,15.506436355057803
1099,9.3,6.665580401551124
1100,12.11,8.678897330403005
1101,18.38,13.167844236611208
1102,23.15,16.582459337477154
1103,13.779999999999998,9.874771091363321
1104,12.1,8.670783444606787
1105,16.97,12.158737810152612
1106,20.48,14.670099267260854
1107,20.48,14.669636011472537
1108,12.73,9.123172183413105
1109,18.39,13.17377425770349
1110,10.16,7.282151248899911
1111,21.83,15.634875242215571
1112,7.58,5.433638723148387
1113,21.18,15.170765184955672
1114,23.72,16.99133381352629
1115,20.84,14.928449934221133
1116,9.6,6.880130208713775
1117,17.3,12.396160884383884
1118,20.53,14.705071543143202
1119,17.35,12.430807074859938
1120,22.55,16.154531700627594
1121,14.020000000000001,10.045677867933355
1122,13.450000000000001,9.638877173846819
1123,17.36,12.440115839404504
1124,21.08,15.099652080517588
1125,13.060000000000002,9.357828517223034
1126,11.8,8.456130599950782
1127,24.14,17.290753939437923
1128,23.13,16.567307491626348
1129,18.16,13.009023513698313
1130,19.97,14.305822082948966
1131,21.98,15.742819745733632
1132,17.86,12.797063069873985
1133,21.47,15.382951053094507
1134,12.609999999999998,9.037233448407399
1135,9.05,6.4863621318379145
1136,21.75,15.582614176926525
1137,9.58,6.866172907771618
1138,12.37,8.864685803568701
1139,20.56,14.72692495209434
1140,20.99,15.038409441074352
1141,21.41,15.335552616288066
1142,14.069999999999999,10.081035100820737
1143,22.65,16.22457018187492
1144,19.58,14.026751826287022
1145,21.14,15.145092925810006
1146,21.69,15.535076674339024
1147,13.65,9.781832324946365
1148,10.25,7.346115109985002
1149,20.94,14.999237256131542
1150,18.25,13.074520228006905
1151,22.73,16.282163520558086
1152,13.87,9.939601368721455
1153,18.4,13.183985313518747
1154,22.99,16.465863421181545
1155,8.68,6.2216923693391735
1156,11.92,8.542074146345245
1157,13.980000000000002,10.018449590038854
1158,14.920000000000002,10.691043976455045
1159,9.57,6.85918882357798
1160,25.12,17.993097340424647
1161,20.56,14.727121166974163
1162,20.88,14.959198633694644
1163,24.85,17.800440888043582
1164,11.46,8.212617938936118
1165,15.229999999999999,10.914008115089537
1166,22.93,16.423662777499743
1167,13.04,9.345324126540039
1168,21.62,15.485262614885368
1169,18.24,13.067798117955675
1170,9.38,6.723159251947631
1171,19.41,13.903408405788669
1172,6.690000000000001,4.795603865140861
1173,20.05,14.362119972347648
1174,23.17,16.59496099211236
1175,17.33,12.416799149949156
1176,10.32,7.3960435614294395
1177,18.57,13.303081279622592
1178,9.86,7.066581570906721
1179,16.07,11.515360215252032
1180,15.569999999999999,11.158393369827984
1181,12.06,8.642898430149549
1182,9.46,6.7806306928968025
1183,8.38,6.0069282112433875
1184,21.52,15.415404317521526
1185,17.58,12.594828906423071
1186,20.48,14.672779965126987
1187,20.7,14.826626171425463
1188,22.67,16.238978408003796
1189,14.26,10.218498934286082
1190,21.16,15.159602094554074
1191,20.38,14.597345133409577
1192,10.65,7.631809949669711
1193,20.45,14.6492296120558
1194,21.53,15.421504660287756
1195,24.16,17.30687687572196
1196,16.88,12.095151829287005
1197,21.7,15.543184668749435
1198,21.24,15.212746161249342
1199,21.6,15.471270950324191
1200,15.06,10.791904471808653
1201,19.11,13.689965796103996
1202,20.26,14.511586394938659
1203,23.59,16.896056817039618
1204,22.1,15.828697192294694
1205,9.97,7.145680221168961
1206,8.48,6.078102929625507
1207,22.87,16.384097502696598
1208,13.060000000000002,9.358133729455336
1209,18.68,13.384246832447037
1210,10.07,7.217785026581322
1211,15.33,10.985974991683978
1212,19.7,14.114932449240785
1213,10.24,7.33918216134982
1214,12.56,9.001267181304945
1215,9.23,6.6152574654071525
1216,12.23,8.765020615891002
1217,18.61,13.333402043632436
1218,11.78,8.442394005190817
1219,15.549999999999999,11.14226735134975
1220,15.500000000000002,11.105900759010378
1221,7.66,5.490708268408591
1222,20.14,14.425708948713613
1223,20.54,14.711702274868651
1224,22.49,16.11213273290087
1225,21.95,15.721627393656838
1226,19.54,13.997564942101189
1227,19.58,14.026923951675824
1228,21.3,15.259053619190976
1229,10.64,7.625279592162255
1230,25.27,18.101504393053144
1231,18.95,13.576356507184842
1232,10.16,7.281806192316137
1233,11.12,7.969382557616222
1234,22.85,16.36674247676947
1235,19.33,13.846677615835956
1236,20.51,14.692147229831969
1237,24.11,17.27115034771394
1238,22.4,16.046238565494793
1239,20.84,14.927078696582022
1240,7.760000000000001,5.562156059590084
1241,13.430000000000001,9.623973496172484
1242,15.470000000000002,11.08489455970737
1243,20.15,14.435455926625085
1244,8.75,6.271650853879389
1245,21.68,15.527452146434657
1246,22.54,16.145699677427046
1247,10.4,7.453053721040322
1248,21.17,15.167031823072225
1249,13.37,9.580237695888073
1250,24.28,17.390856660105598
1251,12.75,9.136285989082902
1252,19.8,14.183661843870535
1253,19.81,14.189159953805573
1254,21.23,15.206260433441626
1255,21.1,15.112670895172265
1256,13.69,9.81077989582977
1257,15.9,11.392216340874148
1258,25.700000000000003,18.408173348836925
1259,12.98,9.301924790830025
1260,9.26,6.63677767697973
1261,9.41,6.744233722042865
1262,7.039999999999999,5.0459516389769234
1263,8.95,6.4147125068463025
1264,17.17,12.300795555865623
1265,22.11,15.839035649960621
1266,12.609999999999998,9.037059805162691
1267,19.23,13.778734558859025
1268,7.54,5.404444958081157
1269,18.04,12.92496284266712
1270,9.46,6.7808663244026715
1271,23.17,16.59461776385131
1272,20.89,14.96420599352092
1273,10.24,7.338883313463321
1274,11.33,8.120839280450966
1275,23.38,16.748217169583807
1276,20.45,14.647917077174876
1277,20.39,14.605720713605374
1278,19.51,13.97577114097388
1279,13.53,9.69491459839444
1280,8.22,5.891397987401686
1281,22.38,16.02926090380593
1282,18.48,13.239937863946574
1283,15.810000000000002,11.327356960403113
1284,21.56,15.442761756274397
1285,11.69,8.377905640035358
1286,10.9,7.812495729902976
1287,21.62,15.489163420728403
1288,20.62,14.768957982870301
1289,13.11,9.396091233600169
1290,20.04,14.355022285886282
1291,16.49,11.81521141690441
1292,18.2,13.038274811641982
1293,17.57,12.588797766052847
1294,20.57,14.735152601342001
1295,20.46,14.654636282209747
1296,21.05,15.079862515102407
1297,10.09,7.231576045422561
1298,23.48,16.817922386899447
1299,19.07,13.662596924698416
1300,9.18,6.580138000429251
1301,22.84,16.363262921020972
1302,21.58,15.456788154453674
1303,17.47,12.517643816019172
1304,11.19,8.019643676656733
1305,22.55,16.15092217160811
1306,9.33,6.687066635420977
1307,22.11,15.840020070605734
1308,22.4,16.043995590988207
1309,9.22,6.6088241432231385
1310,16.27,11.658014357308222
1311,23.16,16.587484848927783
1312,19.24,13.781974066752111
1313,9.93,7.116949100083944
1314,12.63,9.051197901081718
1315,8.88,6.364684463133824
1316,17.65,12.645359803189654
1317,14.54,10.418428950090743
1318,25.700000000000003,18.40845072957842
1319,22.0,15.758316311250052
1320,14.96,10.72057277130358
1321,22.1,15.831051021552524
1322,20.65,14.794604941059907
1323,13.56,9.71729281567485
1324,10.96,7.855145283133177
1325,23.59,16.89690672657525
1326,20.14,14.426060919331492
1327,22.89,16.394081808566526
1328,21.48,15.38734160773417
1329,12.76,9.144146866898925
1330,15.850000000000001,11.356842800919864
1331,20.9,14.97351427535264
1332,20.03,14.34727059984411
1333,19.57,14.017749308931439
1334,19.23,13.77494858059579
1335,21.27,15.235368342152125
1336,22.66,16.233237992728178
1337,21.06,15.084429740690547
1338,22.33,15.997912021021195
1339,13.03,9.337174257403207
1340,24.37,17.456841049308096
1341,12.91,9.251518767700803
1342,18.67,13.374332646187689
1343,10.41,7.460852692932391
1344,7.25,5.197178869185839
1345,20.62,14.771468407914243
1346,20.54,14.715414878160551
1347,24.02,17.205026618254664
1348,20.94,15.001324783573018
1349,18.57,13.304775503929008
1350,11.72,8.399057147153924
1351,15.290000000000001,10.955828472321674
1352,20.85,14.935166606986265
1353,19.89,14.248545003891886
1354,18.21,13.044451948668522
1355,11.47,8.219623030692361
1356,20.32,14.557254932384353
1357,10.79,7.733203502451245
1358,25.43,18.21440486761206
1359,9.9,7.095467489092972
1360,18.12,12.98204393752964
1361,11.09,7.947996083502149
1362,13.8,9.888800468519808
1363,22.49,16.107727781543932
1364,24.5,17.549790036434295
1365,20.33,14.564394301740096
1366,18.7,13.395834509522015
1367,12.1,8.671223531699857
1368,21.82,15.631777957023614
1369,13.26,9.503110937505605
1370,17.93,12.84509696648504
1371,18.67,13.37388577097632
1372,20.57,14.734508751265952
1373,22.25,15.936908816557466
1374,16.02,11.48071643746536
1375,17.53,12.558932375102366
1376,10.35,7.417879621316345
1377,11.17,8.005890217361308
1378,14.87,10.655216060580672
1379,15.75,11.286179303830282
1380,8.28,5.9346328425381
1381,20.22,14.486651179904662
1382,20.49,14.67635194654679
1383,5.660000000000001,4.057347331564604
1384,12.460000000000003,8.929145305677116
1385,22.88,16.388051348920236
1386,11.75,8.419832088970617
1387,24.25,17.36958881728346
1388,16.01,11.472198762153402
1389,13.199999999999998,9.459521129940235
1390,14.28,10.23179554531068
1391,19.92,14.269368596370267
1392,9.91,7.103071130884985
1393,13.89,9.95295124494829
1394,12.850000000000001,9.207961455923495
1395,16.91,12.115309319882712
1396,21.11,15.120536812913741
1397,17.67,12.661049950470419
1398,16.48,11.807882236597349
1399,18.27,13.09049691076427
1400,20.94,15.00204471812913
1401,15.280000000000001,10.949624535996872
1402,20.71,14.835960271606
1403,8.83,6.329165499639475
1404,12.06,8.64378330466022
1405,17.77,12.730428988389471
1406,16.42,11.765352304642521
1407,13.52,9.688399139662684
1408,21.41,15.338392434709585
1409,12.23,8.763728693074706
1410,18.01,12.903020259813013
1411,18.56,13.295730079382627
1412,15.32,10.977552416682075
1413,10.18,7.296184468357715
1414,18.74,13.426908702427024
1415,23.61,16.913645968435112
1416,24.01,17.19745396215163
1417,9.62,6.895280746015418
1418,22.69,16.254114410933894
1419,6.260000000000001,4.487962457954285
1420,19.04,13.639876907948867
1421,9.19,6.586766557767102
1422,18.24,13.06949614839543
1423,20.5,14.684353313054004
1424,15.460000000000003,11.077795026480537
1425,24.09,17.255450851669913
1426,23.82,17.0621074831464
1427,19.84,14.21119765240164
1428,12.39,8.879491590145003
1429,23.35,16.725538467702876
1430,9.63,6.90193684614067
1431,11.07,7.933902030135422
1432,22.28,15.958523559380222
1433,18.78,13.454719539983454
1434,15.0,10.747110406563873
1435,12.31,8.821060689535376
1436,21.8,15.614768986209542
1437,20.68,14.817955701063099
1438,15.72,11.265637255670667
1439,20.13,14.418993830657504
1440,7.059999999999999,5.060669161211869
1441,12.26,8.786090161440175
1442,22.5,16.116946451692424
1443,16.4,11.75008503731922
1444,18.27,13.088460018707101
1445,19.6,14.041619189159489
1446,14.45,10.353945164364674
1447,21.52,15.413157983976198
1448,13.52,9.687958270249187
1449,13.56,9.71692824178774
1450,20.3,14.543038008482249
1451,23.46,16.802748315581173
1452,19.84,14.21507744844998
1453,19.67,14.093028741500996
1454,14.53,10.411260927841443
1455,11.45,8.206719538556321
1456,22.56,16.158052429862092
1457,23.26,16.659390286275183
1458,19.37,13.87828299862846
1459,19.67,14.091520642448101
1460,14.49,10.384024659479309
1461,22.88,16.388256249951638
1462,15.19,10.883596515808089
1463,22.21,15.90769960118275
1464,19.57,14.0207544809304
1465,20.59,14.748426778287653
1466,19.01,13.621338255649974
1467,9.58,6.8663012115626145
1468,22.38,16.0305113933977
1469,15.39,11.028761834199244
1470,19.78,14.170647641828499
1471,20.2,14.46968984194459
1472,19.6,14.039829589330017
1473,11.06,7.926443168777355
1474,8.18,5.863006225969448
1475,21.93,15.711152618724507
1476,18.25,13.07397479506744
1477,19.11,13.693050249894208
1478,10.15,7.2743397687237605
1479,20.98,15.027129356263158
1480,16.15,11.571211785376025
1481,20.32,14.555242759378386
1482,22.94,16.43136419431556
1483,16.9,12.108505691707878
1484,21.05,15.078629243407725
1485,12.32,8.829328600469696
1486,10.71,7.675740648662808
1487,22.46,16.08575587015956
1488,14.18,10.160913935411648
1489,20.72,14.841308251428327
1490,23.85,17.084980403735056
1491,23.7,16.974508586493062
1492,21.04,15.072696281088358
1493,8.7,6.235722726541026
1494,20.47,14.662070505207724
1495,11.17,8.005001756621654
1496,20.19,14.461759829466125
1497,9.37,6.715648451567838
1498,18.41,13.190570107058234
1499,20.23,14.491312832383912
1500,19.46,13.943520783389117
1501,18.87,13.517915818655403
1502,10.86,7.783177827872814
1503,20.15,14.432951851041098
1504,14.040000000000001,10.060802561583849
1505,10.64,7.625614933390279
1506,22.0,15.759821911387093
1507,23.39,16.755702472229093
1508,22.28,15.95917326476524
1509,12.76,9.14507116134512
1510,22.21,15.911618081547243
1511,9.52,6.824116955203906
1512,11.29,8.091456066085076
1513,22.11,15.839032673290582
1514,21.7,15.545150864770566
1515,9.49,6.8023922064286
1516,18.96,13.584842603037263
1517,21.59,15.46577061508759
1518,18.3,13.11063271836382
1519,19.93,14.2755649899398
1520,22.98,16.46063052575317
1521,17.45,12.502806380612137
1522,16.45,11.785590467054039
1523,25.45,18.22945170339872
1524,9.52,6.823245013877428
1525,14.73,10.554876905594181
1526,16.58,11.88036329174589
1527,21.95,15.724148004055564
1528,13.729999999999999,9.840308703491987
1529,20.76,14.870076749126758
1530,21.12,15.127000304936207
1531,24.31,17.4123015320874
1532,11.12,7.969880086194035
1533,10.19,7.30300876411481
1534,20.63,14.776940849186193
1535,12.23,8.764359732927685
1536,11.26,8.069625219067085
1537,14.41,10.326138404894884
1538,22.89,16.395208088251234
1539,20.68,14.812768200336283
1540,20.7,14.826280908226071
1541,11.3,8.098285818540296
1542,18.24,13.067120037370271
1543,18.0,12.895733065541014
1544,19.96,14.298027308716856
1545,14.97,10.726888948717134
1546,22.37,16.02146162959632
1547,20.69,14.819573463913757
1548,8.18,5.863346742041363
1549,22.65,16.22440112613488
1550,23.19,16.610101944067498
1551,15.44,11.062894731699146
1552,20.04,14.355376577415067
1553,8.43,6.042096734894799
1554,18.38,13.166777085643902
1555,23.1,16.546955716125424
1556,16.64,11.922874883407893
1557,11.13,7.976260262618115
1558,13.51,9.681157718441414
1559,24.57,17.596369724626644
1560,22.66,16.230723733606425
1561,16.19,11.60106223746064
1562,21.73,15.564551082736454
1563,20.89,14.962932723916623
1564,24.04,17.22280002565961
1565,20.62,14.771404858125583
1566,22.41,16.053913689122282
1567,19.93,14.277563832632287
1568,23.37,16.73838852097667
1569,14.950000000000001,10.712861178652126
1570,20.74,14.854933887468121
1571,11.79,8.449457789724487
1572,5.27,3.7784678451352396
1573,20.85,14.93468684698257
1574,22.04,15.785802623229376
1575,21.33,15.282103135967041
1576,19.49,13.961059767976163
1577,18.22,13.053541666044737
1578,5.31,3.806456742106507
1579,19.14,13.712458099699731
1580,21.75,15.580879437598094
1581,9.32,6.680248193312297
1582,11.96,8.57062923450463
1583,9.66,6.923316679917098
1584,23.19,16.612747095072123
1585,18.79,13.460132213196056
1586,7.95,5.698208066017013
1587,20.99,15.034486463694398
1588,14.76,10.576787514010297
1589,8.38,6.006557088767373
1590,12.480000000000002,8.943778826268229
1591,18.34,13.1386697302506
1592,20.86,14.946287949877101
1593,25.149999999999995,18.013578083201914
1594,13.52,9.688115838912562
1595,19.61,14.051332680496461
1596,17.85,12.78781533408186
1597,10.36,7.425012938320227
1598,10.26,7.353400448680208
1599,20.7,14.82671246686423
1600,16.27,11.658960858223065
1601,20.62,14.773392497611642
1602,20.39,14.605361183404517
1603,20.5,14.68355138032029
1604,20.41,14.620766212343332
1605,12.63,9.050863536354138
1606,15.88,11.378279142617933
1607,19.15,13.71808014637575
1608,21.95,15.72264831086413
1609,7.349999999999999,5.26829740816416
1610,17.08,12.2366629831675
1611,13.32,9.545245048708987
1612,24.27,17.38405707477923
1613,23.22,16.630469843777036
1614,22.81,16.337723047456
1615,14.6,10.461464260397332
1616,20.08,14.3829744427445
1617,23.12,16.558382903086564
1618,25.46,18.237199174769316
1619,21.51,15.406641815612613
1620,21.25,15.221242255077883
1621,23.32,16.703127880304343
1622,16.87,12.08905902396238
1623,23.51,16.838515619119047
1624,19.18,13.739837079993535
1625,22.71,16.26824787276384
1626,19.73,14.132474951986987
1627,10.21,7.317461441653428
1628,8.84,6.335932472554156
1629,21.1,15.114166615090335
1630,7.67,5.497453597933899
1631,17.02,12.19444069327149
1632,15.67,11.229158987650836
1633,13.32,9.544710947873623
1634,15.229999999999999,10.91378017951702
1635,16.1,11.537267373073561
1636,21.19,15.178716833356576
1637,21.08,15.099186977636405
1638,23.69,16.967590885681783
1639,20.69,14.819943196646129
1640,22.72,16.278044950428836
1641,21.73,15.564283922380747
1642,23.01,16.479827391903743
1643,16.23,11.627680815910374
1644,17.79,12.746662483439605
1645,15.94,11.42296817511815
1646,22.19,15.893586934104025
1647,12.13,8.693603995849307
1648,23.58,16.892037088334504
1649,13.960000000000003,10.003773316909454
1650,15.14,10.848261910405407
1651,14.52,10.404663236252
1652,17.21,12.33170144491499
1653,20.54,14.712477485845243
1654,20.14,14.427230580299653
1655,20.43,14.63338530158009
1656,12.17,8.72220147801102
1657,6.530000000000001,4.680827519102089
1658,20.53,14.705299703887306
1659,16.63,11.917005782192206
1660,14.659999999999998,10.5048108185677
1661,18.67,13.37504994203636
1662,19.41,13.903994190039109
1663,13.6,9.745862277660557
1664,11.45,8.206469814071719
1665,13.47,9.652417512026993
1666,8.52,6.106720485918782
1667,23.63,16.92459707546814
1668,16.12,11.550170628216492
1669,17.33,12.417628734125767
1670,19.01,13.617250498890419
1671,20.78,14.883868362712384
1672,5.93,4.250896627294384
1673,21.47,15.380335701244451
1674,20.17,14.447746545127993
1675,22.07,15.811028345647276
1676,15.53,11.127502123017274
1677,18.56,13.295712012674624
1678,20.33,14.561822691110153
1679,21.08,15.098349519594796
1680,23.55,16.86711764684647
1681,19.9,14.255314763180577
1682,22.63,16.211601093748463
1683,12.94,9.272979291544182
1684,13.970000000000002,10.010459632247784
1685,14.030000000000001,10.053953379410839
1686,20.61,14.763339738868163
1687,5.23,3.7492838878481805
1688,11.66,8.35722296674218
1689,19.69,14.105252127350976
1690,6.65,4.766959762706668
1691,10.85,7.775696118546417
1692,19.3,13.824556177201094
1693,21.56,15.442541544601497
1694,20.07,14.37589711629731
1695,22.97,16.454428226225737
1696,23.03,16.495698284607606
1697,19.9,14.254600884139917
1698,21.45,15.363702337901426
1699,20.33,14.562080675243113
1700,23.37,16.73853952373836
1701,8.94,6.408283371583164
1702,19.74,14.141594465869607
1703,21.84,15.642878842218675
1704,22.64,16.2167345558243
1705,7.25,5.196878367056414
1706,20.53,14.705863350275695
1707,15.42,11.048940541231177
1708,17.13,12.273401509708927
1709,14.360000000000001,10.291916522735509
1710,21.3,15.255279074991254
1711,20.84,14.928975426246405
1712,20.37,14.592463516832538
1713,21.62,15.48838735048299
1714,24.22,17.34838757492064
1715,23.38,16.747219794908474
1716,19.91,14.261400786888322
1717,22.37,16.023016883715716
1718,21.69,15.537638428149803
1719,13.060000000000002,9.35942415105669
1720,24.29,17.396605961149533
1721,11.22,8.04049482339067
1722,9.81,7.031036873159736
1723,11.47,8.219885244351069
1724,20.64,14.78400966036966
1725,8.45,6.056503478027442
1726,13.189999999999998,9.452011847519655
1727,20.64,14.78585757590859
1728,16.31,11.684785856783792
1729,15.71,11.257201925219903
1730,8.48,6.078387215769383
1731,7.31,5.240099028394407
1732,6.2,4.444402701740628
1733,11.31,8.10573740789744
1734,21.18,15.171145929706762
1735,14.629999999999999,10.482983638351937
1736,16.9,12.109413526511844
1737,15.579999999999998,11.162846230344524
1738,24.16,17.30779144478179
1739,21.52,15.414103559493423
1740,8.77,6.285838993916877
1741,12.500000000000002,8.957983794648861
1742,8.89,6.37180251055998
1743,17.23,12.344657451235019
1744,19.08,13.667853033686198
1745,17.69,12.672814396517497
1746,17.25,12.359773189255174
1747,15.2,10.892498428793587
1748,12.0,8.599800332604698
1749,10.31,7.389357244770482
1750,19.83,14.206813390508835
1751,14.669999999999998,10.51160149457784
1752,22.06,15.803521859450512
1753,14.15,10.139912599994963
1754,17.68,12.667910986576766
1755,23.44,16.78775980155761
1756,6.04,4.330219284501768
1757,10.65,7.6327279223720375
1758,15.19,10.885307473459589
1759,22.19,15.896179734610035
1760,20.37,14.59355405974732
1761,20.37,14.594066961791968
1762,21.01,15.048815333499645
1763,7.59,5.4403342118220595
1764,24.980000000000004,17.8935147373919
1765,19.28,13.811100987824513
1766,18.86,13.51239369491956
1767,8.03,5.7558148354284935
1768,19.34,13.854264459774484
1769,14.4,10.318776436525805
1770,20.2,14.46898001121354
1771,15.2,10.891905239062572
1772,17.22,12.337195834426682
1773,20.84,14.928973603117086
1774,14.109999999999998,10.110770142623444
1775,16.15,11.57128325692312
1776,24.23,17.355329772617978
1777,21.98,15.74358702790379
1778,9.62,6.894737138695221
1779,15.65,11.21303524303672
1780,11.74,8.413492223749317
1781,8.51,6.099434475694223
1782,8.08,5.791464635551759
1783,21.81,15.625856801048947
1784,18.98,13.595418863956384
1785,9.37,6.715794217336233
1786,21.66,15.514901556108187
1787,20.52,14.699570729632342
1788,18.24,13.066387490742882
1789,12.97,9.29395550262238
1790,20.5,14.686053742927045
1791,17.88,12.808754051336862
1792,13.23,9.48068196132241
1793,6.33,4.537793981109357
1794,21.32,15.270357275070594
1795,10.27,7.3604131429555455
1796,17.54,12.569140549777002
1797,12.14,8.69948232672322
1798,20.1,14.399765111123964
1799,23.08,16.5327431540824
1800,13.57,9.723947464100151
1801,20.36,14.583842651527961
1802,23.26,16.660740484920463
1803,9.06,6.493810180940057
1804,11.09,7.947365028427849
1805,6.49,4.652148669739633
1806,22.05,15.79393895645798
1807,17.19,12.317178558265693
1808,8.2,5.877338398171735
1809,12.29,8.806685997546845
1810,23.74,17.00568999520033
1811,22.85,16.367691636892634
1812,12.12,8.685650675524855
1813,22.14,15.863130871476075
1814,20.6,14.754799565064278
1815,15.290000000000001,10.95623250099676
1816,6.73,4.824104783179049
1817,19.86,14.230726962466923
1818,22.04,15.787724459511104
1819,10.12,7.253318780429916
1820,20.81,14.905885270587259
1821,20.18,14.458160875176564
1822,23.67,16.956295442617808
1823,10.79,7.732650167154194
1824,9.45,6.772912699823399
1825,9.2,6.5940801865978536
1826,25.99,18.614763458155487
1827,16.95,12.144130015296112
1828,10.6,7.596990391005064
1829,24.39,17.46953749723915
1830,10.7,7.668731248878858
1831,13.27,9.50928925902019
1832,19.98,14.311760797766748
1833,9.8,7.023864339978909
1834,12.94,9.273306400544598
1835,14.910000000000002,10.68461154923448
1836,11.92,8.543006348547527
1837,21.74,15.57049960698692
1838,19.34,13.853107942473372
1839,25.080000000000002,17.96367134777228
1840,14.310000000000002,10.253898359236416
1841,21.18,15.171209293152115
1842,19.62,14.054399353239413
1843,9.47,6.78735153261181
1844,21.22,15.203810604695862
1845,16.97,12.158282931181896
1846,21.55,15.435581036814744
1847,16.79,12.03138136769937
1848,14.98,10.734673081187522
1849,12.12,8.685473799059293
1850,15.41,11.042072648473368
1851,10.15,7.2743199000797105
1852,17.39,12.458445430226257
1853,12.63,9.052483107482303
1854,14.8,10.605416720524115
1855,24.69,17.68638399694843
1856,7.94,5.691222399473873
1857,9.62,6.8948074445455
1858,21.56,15.444929503237482
1859,7.1499999999999995,5.125233190290627
1860,7.4,5.30381951781378
1861,21.61,15.478708832870012
1862,23.21,16.62831001750321
1863,22.79,16.323347150152536
1864,11.06,7.927007980061566
1865,20.09,14.390175462519876
1866,20.16,14.443995161001776
1867,25.720000000000002,18.42262364133956
1868,21.0,15.042491542765816
1869,14.61,10.468945667719025
1870,11.92,8.542555056130489
1871,9.93,7.116906173988109
1872,20.4,14.61324101921634
1873,17.65,12.644807922039808
1874,21.61,15.47951182890784
1875,21.54,15.428068079902433
1876,16.86,12.079114450938457
1877,18.51,13.261313640619909
1878,12.43,8.908878795123181
1879,10.86,7.782841070056953
1880,12.860000000000001,9.215612159509762
1881,13.66,9.789071728054173
