Instance,WS10M_RANGE_Actual,WS10M_RANGE_Predicted
1784,3.26,2.315019915461457
1785,4.11,2.9185960013969408
1786,2.96,2.1018153041984187
1787,4.15,2.9468027646110024
1788,2.74,1.945760196412113
1789,2.83,2.0097263990354333
1790,4.72,3.351497147821721
1791,2.76,1.959953312713056
1792,3.33,2.364722440472613
1793,3.14,2.2297493359789877
1794,3.79,2.6912845929324454
1795,4.25,3.0180978775080765
1796,3.73,2.648516273860043
1797,4.28,3.039327577886128
1798,3.43,2.4356778502450886
1799,4.34,3.0816815123536507
1800,4.73,3.3588030683139487
1801,2.92,2.0735337593631
1802,3.37,2.3929316703643577
1803,3.8,2.6984926852384654
1804,3.47,2.4642048694731944
1805,4.28,3.0391789805224225
1806,3.84,2.7266319480485954
1807,4.56,3.237943570470224
1808,3.43,2.4357819479130614
1809,2.88,2.0452394286068327
1810,3.77,2.676931189758301
1811,4.71,3.344372710722025
1812,3.81,2.7055603612429318
1813,4.21,2.9892979269993196
1814,4.59,3.2593211981918153
1815,3.09,2.19422086471572
1816,3.67,2.606197287798682
1817,4.86,3.4507467180599685
1818,3.32,2.3574441398550876
1819,3.18,2.2582584655581512
1820,3.8900000000000006,2.7622536645790197
1821,6.05,4.2956404066623
1822,5.279999999999999,3.7489406801501395
1823,3.06,2.1730558446159853
1824,2.5,1.7753667560739406
1825,3.0,2.1304255412137376
1826,4.42,3.138424274727625
1827,3.8,2.698441277114558
1828,3.24,2.300893003652372
1829,4.45,3.159733078327817
1830,4.44,3.152901855306467
1831,3.14,2.2298909400774996
1832,3.65,2.5918697825685766
1833,3.67,2.606163429261039
1834,2.78,1.9741410999492603
1835,4.34,3.081783060223573
1836,4.03,2.861711677994966
1837,3.85,2.7338410516180223
1838,3.34,2.3717973078883996
1839,4.73,3.3585170799840207
1840,3.04,2.1587872063072293
1841,2.86,2.030873782366085
1842,3.9199999999999995,2.7835770544422704
1843,2.69,1.9103038349557935
1844,4.57,3.2449523758683436
1845,3.1,2.2013689813226676
1846,4.0,2.8403346711951674
1847,4.969999999999999,3.528994803293419
1848,5.27,3.742088494785418
1849,2.87,2.038104007687746
1850,5.839999999999999,4.146792044933816
1851,4.22,2.9967814737315925
1852,2.96,2.101978972904993
1853,4.959999999999999,3.5218641466531704
1854,3.33,2.3647181613091335
1855,4.4,3.1241979598674976
1856,3.33,2.3647681967814767
1857,4.14,2.9399271895923405
1858,4.44,3.1527747982792924
1859,3.74,2.655877672081718
1860,4.09,2.904435494442646
1861,3.56,2.527887352725481
1862,4.94,3.5075787923367767
1863,3.78,2.684108418145151
1864,4.33,3.074717416248573
1865,3.39,2.407331086475496
1866,3.74,2.655681386066537
1867,4.17,2.9609049460571932
1868,4.48,3.1810649123815566
1869,2.5,1.7753364326766232
1870,3.02,2.1446328143188857
1871,4.03,2.8617876719514266
1872,3.16,2.2439407309644945
1873,3.1,2.201313580426813
1874,4.14,2.9396211951346563
1875,4.28,3.0391263616775026
1876,3.9800000000000004,2.826255374319038
1877,3.26,2.3149373602575314
1878,4.15,2.946771266180372
1879,3.66,2.5991232562432356
1880,4.41,3.1315397749677616
1881,2.63,1.8676433515934976
1882,3.03,2.151706976214852
1883,5.29,3.7561694061056867
1884,3.34,2.3718821853314216
1885,4.869999999999999,3.457797395511126
1886,3.1,2.2013354904099702
1887,3.33,2.364634871911096
1888,2.77,1.9671098570197219
1889,5.1899999999999995,3.6851193895365117
1890,1.77,1.2569169318698068
1891,3.69,2.620408853772239
1892,3.77,2.6771429308975105
1893,4.42,3.1384383280038115
1894,3.9900000000000007,2.8332164605662102
1895,3.87,2.748092551576376
1896,3.9299999999999997,2.7907797453241496
1897,4.8999999999999995,3.479269078331352
1898,4.56,3.2378020670030723
1899,3.61,2.5634872038812744
1900,3.51,2.4925134863817857
1901,4.26,3.0249702668386447
1902,4.59,3.2591312303736015
1903,3.75,2.662876130088265
1904,5.059999999999999,3.592854745761142
1905,4.16,2.9537553923843602
1906,5.059999999999999,3.592898378286618
1907,1.5,1.0651826071541828
1908,4.59,3.2593074273660614
1909,2.9,2.059365330781258
1910,3.8900000000000006,2.7623481413352398
1911,2.89,2.052130656704696
1912,6.419999999999999,4.558572820761096
1913,4.71,3.3443182076267384
1914,3.81,2.70550866974305
1915,3.0,2.130263868308775
1916,4.43,3.1455412146218884
1917,4.42,3.138398067941945
1918,5.1899999999999995,3.685054547812353
1919,5.91,4.1966041504205025
1920,2.72,1.9316330941512763
1921,4.55,3.2308025067634585
1922,4.699999999999999,3.3376142059907954
1923,4.35,3.0890060588681707
1924,3.7,2.627185450820368
1925,5.09,3.614163284957822
1926,3.48,2.4712399509660843
1927,4.14,2.939903774458835
1928,4.749999999999999,3.3729470941696853
1929,2.63,1.867602201774646
1930,3.9,2.7693042599327353
1931,4.22,2.9964175187097437
1932,4.64,3.2946027133387297
1933,4.0,2.8404609189279717
1934,5.539999999999999,3.9337017228008984
1935,5.1899999999999995,3.685297416771792
1936,2.02,1.4344548911337904
1937,3.36,2.385937507582683
1938,4.29,3.046329322951539
1939,3.0,2.13043041025897
1940,3.3,2.3433231232204625
1941,5.279999999999999,3.7492466878608117
1942,2.63,1.8675584147217323
1943,4.89,3.472228962956763
1944,3.7,2.6275257340188642
1945,2.87,2.0380276854753068
1946,4.24,3.0108856604792145
1947,4.92,3.4935941950071263
1948,3.17,2.2511181294631863
1949,3.68,2.613241078871091
1950,4.32,3.067618396806832
1951,5.1,3.6214206907306243
1952,4.64,3.2944947387945374
1953,4.3,3.0533972751770246
1954,2.75,1.9528480751031474
1955,4.8999999999999995,3.4793352944199643
1956,4.11,2.918444883874696
1957,3.59,2.5493678162534255
1958,3.05,2.165923782278356
1959,3.02,2.1445430669392356
1960,4.07,2.890148906725006
1961,4.21,2.9896109127612633
1962,3.65,2.5919246909766667
1963,3.55,2.521028530202564
1964,3.97,2.8192507671694678
1965,5.449999999999999,3.8696619982170253
1966,4.749999999999999,3.372784886228249
1967,5.5,3.9051550957339076
1968,4.6899999999999995,3.330229345478522
1969,5.039999999999999,3.5786167643207176
1970,4.03,2.8617904990145195
1971,2.7,1.917244524326069
1972,5.159999999999999,3.6638671725631533
1973,2.07,1.4699622211313794
1974,4.31,3.060677679119894
1975,4.86,3.451005559116781
1976,4.37,3.1031173665946516
1977,3.9800000000000004,2.826205330170247
1978,4.66,3.308948896597882
1979,3.8,2.6981719347035447
1980,3.73,2.648667145007616
1981,3.9299999999999997,2.790750555378238
1982,4.15,2.9467999760487045
1983,4.1,2.911494694491559
1984,4.62,3.2804419509923606
1985,4.9799999999999995,3.5359666088814645
1986,3.91,2.7765593005674147
1987,4.6,3.2661987938987074
1988,4.29,3.0461060370218256
1989,4.25,3.017822565175782
1990,4.699999999999999,3.337292673937291
1991,3.18,2.2580585842553194
1992,3.65,2.5917427677785434
1993,2.67,1.8960692676376032
1994,3.9,2.769481674830881
1995,6.05,4.2957020188405775
1996,3.39,2.4072820757765805
1997,5.249999999999999,3.727956107285796
1998,3.8299999999999996,2.7197730433883534
1999,4.28,3.0391623546401756
2000,4.04,2.8688906904612765
2001,2.1,1.4912390058252247
2002,6.54,4.643613122467951
2003,2.9,2.0593796220300207
2004,4.52,3.2093540082022702
2005,4.0,2.8403870062591974
2006,3.9299999999999997,2.7906112634278646
2007,4.849999999999999,3.443710697199258
2008,3.45,2.450029625074716
2009,3.08,2.1871243178519664
2010,3.34,2.3717708658463854
2011,4.12,2.9256700905543274
2012,5.2,3.6922876398797504
2013,4.26,3.025075803456997
2014,1.65,1.171717526195908
2015,2.56,1.8178333497021129
2016,3.72,2.641709340131597
2017,3.31,2.3504334323282836
2018,5.11,3.6284631266623997
2019,3.27,2.322106788087376
2020,3.53,2.506695590132193
2021,4.57,3.245060246970502
2022,4.3,3.0534245425269284
2023,3.21,2.279538995539805
2024,2.86,2.030972618370593
2025,4.64,3.294937997913755
2026,2.57,1.8250503424378561
2027,4.11,2.918659959474847
2028,3.22,2.286624872525256
2029,5.419999999999999,3.848326296320135
2030,3.8900000000000006,2.762356767067585
2031,3.81,2.7053596655816032
2032,5.01,3.557371051110537
2033,3.67,2.606012685734885
2034,4.6899999999999995,3.3303507935044103
2035,3.81,2.7054790454224626
2036,3.09,2.1943296678508917
2037,3.9,2.769285869539274
2038,5.18,3.678016546065628
2039,4.21,2.9893863840905026
2040,4.37,3.1029826779422227
2041,3.8299999999999996,2.719619736099171
2042,3.96,2.8119916378130716
2043,3.44,2.442852215655308
2044,5.449999999999999,3.869936727546422
2045,3.12,2.215627351950564
2046,3.52,2.4995519808280795
2047,2.92,2.073609478863194
2048,3.72,2.6415641823314777
2049,4.55,3.2308467880844263
2050,4.01,2.847639502947825
2051,4.89,3.472225222368336
2052,3.62,2.5706737265320063
2053,3.65,2.591904444754361
2054,3.8900000000000006,2.7622394360442675
2055,4.839999999999999,3.4365673912979435
2056,3.23,2.293552198177865
2057,3.54,2.51382352850349
2058,3.8,2.6985508478188494
2059,4.56,3.238066321085074
2060,5.639999999999999,4.004944874942218
2061,4.41,3.1313545113932366
2062,2.93,2.0806318487253805
2063,3.5,2.4853071878797315
2064,4.23,3.003693932674852
2065,5.279999999999999,3.7489487436746196
2066,2.84,2.016727082077364
2067,3.23,2.2937282972422466
2068,4.779999999999999,3.394068649557632
2069,4.3,3.053443730606595
2070,5.139999999999999,3.649662677281365
2071,4.09,2.9042468492622366
2072,4.22,2.99679665797789
2073,3.69,2.6203666858553745
2074,3.52,2.499499388894424
2075,4.64,3.2948187060656973
2076,2.94,2.0877936438525144
2077,1.92,1.3635028186494236
2078,4.73,3.358598147554623
2079,4.89,3.4722402158607593
2080,2.92,2.0736308445970724
2081,2.99,2.12314873165819
2082,3.81,2.7053321928864738
2083,4.21,2.9895971349318153
2084,2.79,1.981183361695856
2085,4.64,3.2947242116176496
2086,3.34,2.371734276078127
2087,5.69,4.040250750804943
2088,4.63,3.2875849486808706
2089,3.06,2.172982621883313
2090,3.59,2.5491700168899936
2091,4.6899999999999995,3.3302104082772717
2092,5.77,4.096922288601659
2093,2.45,1.7397444490989171
2094,4.26,3.025112442268219
2095,3.58,2.5421759923073504
2096,3.8800000000000003,2.7551607356258687
2097,3.35,2.3788717680710696
2098,3.51,2.492503061674172
2099,4.42,3.1383899048440136
2100,3.8199999999999994,2.7125361895031594
2101,4.959999999999999,3.5220925394723275
2102,3.42,2.4284371922528063
2103,3.81,2.7054455435130556
2104,4.3,3.053512337539226
2105,4.749999999999999,3.3727269521000287
2106,3.47,2.464171338876032
2107,5.4799999999999995,3.890959610324631
2108,4.32,3.0675844855574765
2109,5.23,3.713562462230764
2110,5.27,3.741872850337529
2111,5.01,3.5572944800437254
2112,3.75,2.662983849403415
2113,2.87,2.0379147987613897
2114,4.06,2.8829658132791294
2115,3.95,2.8048878302871123
2116,4.27,3.0320969823710575
2117,2.13,1.5124762072410065
2118,4.86,3.45103411848298
2119,4.18,2.9682965840744906
2120,3.2,2.272344432818219
2121,3.77,2.6770682745805834
2122,3.75,2.6628833884225007
2123,3.44,2.442740731269325
2124,4.44,3.152590850700804
2125,3.51,2.4925922485563166
2126,3.78,2.684136975962548
2127,5.519999999999999,3.9196520200981317
2128,4.51,3.202466130360505
2129,2.91,2.06649369157196
2130,2.45,1.7397623309522514
2131,4.959999999999999,3.5220921344924636
2132,4.15,2.9466974302267106
2133,3.51,2.4924809036788
2134,3.54,2.5139010809304048
2135,4.47,3.1740391525739624
2136,5.419999999999999,3.8486572466724844
2137,4.17,2.9612875747031753
2138,3.39,2.40728799283386
2139,3.8299999999999996,2.7195865585085013
2140,4.83,3.4298295984323013
2141,3.19,2.26526888165736
2142,0.88,0.6248830182966295
2143,2.82,2.002568527395397
2144,4.01,2.847551708352777
2145,4.759999999999999,3.3800585373753798
2146,3.57,2.5350097656844346
2147,4.23,3.0035590584278307
2148,4.01,2.8474398659299114
2149,2.97,2.1089678225279997
2150,5.2,3.692271938112541
2151,4.06,2.882914442236995
2152,3.46,2.4570177049466815
2153,4.54,3.223830001427521
2154,3.44,2.4427914002036792
2155,3.54,2.513897357605034
2156,3.51,2.4925327079810367
2157,3.48,2.4711542130505744
2158,4.86,3.450779269662672
2159,3.21,2.2795046045885363
2160,3.56,2.528025395179781
2161,4.19,2.9752826739282945
2162,3.71,2.634414740560136
2163,3.24,2.300894968383317
2164,3.9,2.769511529281577
2165,3.19,2.265325680115984
2166,3.51,2.4926106687015395
2167,3.59,2.5491846473706135
2168,3.95,2.805010467750412
2169,4.16,2.9540927144678215
2170,3.94,2.7979291859239135
2171,2.9,2.0593866867909685
2172,4.92,3.4936085603790157
2173,5.23,3.7135606331135618
2174,4.23,3.003669526314572
2175,4.12,2.9256753877372623
2176,3.32,2.3573789044013616
2177,3.8199999999999994,2.7125599939099088
2178,5.359999999999999,3.805885624928831
2179,1.97,1.3990480949566602
2180,4.67,3.31615067890761
2181,4.34,3.0819317678996083
2182,4.989999999999999,3.543340031335838
2183,2.43,1.7254949160509894
2184,3.38,2.4000274237707986
2185,4.39,3.117473396089753
2186,4.6,3.266533184432431
2187,5.259999999999999,3.734990556393625
2188,4.3,3.0534195542119296
2189,4.42,3.1386232144497197
2190,3.54,2.5137233753324115
2191,3.6,2.556316023961534
2192,2.82,2.0026252943749836
2193,4.03,2.861744760671214
2194,5.47,3.8841080768162057
2195,4.27,3.032060764152058
2196,5.6499999999999995,4.011744715837821
2197,4.08,2.897250361260932
2198,2.65,1.8819252123042116
2199,4.08,2.897061631387524
2200,4.25,3.017815028615728
2201,3.68,2.6132486640993813
2202,5.12,3.6353822061043854
2203,3.5,2.4853070893466223
2204,2.83,2.009571426852702
2205,4.39,3.1172666807297467
2206,4.36,3.095874496533697
2207,3.0,2.13037401780567
2208,4.22,2.996632721601324
2209,3.53,2.5067561622814023
2210,5.019999999999999,3.564553641400204
2211,5.069999999999999,3.5999566016688327
2212,5.88,4.175234148908523
2213,3.9199999999999995,2.7836720888001336
2214,5.349999999999999,3.79874173354698
2215,3.25,2.3079330860828913
2216,3.39,2.4071516731739764
2217,5.539999999999999,3.933686997456894
2218,5.91,4.196237394020867
2219,4.929999999999999,3.5005174101444725
2220,2.12,1.5055198925000004
2221,4.769999999999999,3.387028369452434
2222,2.99,2.123017591671293
2223,4.4,3.1243550518773207
2224,5.91,4.1963976343354785
2225,5.67,4.0257341444079655
2226,4.94,3.507842301067237
2227,2.88,2.0451834021924964
2228,3.47,2.4641160472064767
2229,4.779999999999999,3.394082707829574
2230,3.12,2.215558638985044
2231,5.019999999999999,3.5643775647703366
2232,5.67,4.0259977161975335
2233,2.8,1.9883629083401138
2234,3.8299999999999996,2.719790228987306
2235,5.18,3.67819505728657
2236,5.01,3.557394499720701
2237,5.3,3.7634137034243036
2238,2.61,1.8534112382170207
2239,2.77,1.9669130589962316
2240,5.049999999999999,3.5858360791037414
2241,3.16,2.2438457101959526
2242,3.84,2.726863797982896
2243,4.9799999999999995,3.536080183278212
2244,3.76,2.6700628042458407
2245,3.26,2.3149149412041092
2246,4.41,3.1317136087335076
2247,3.68,2.613146462910019
2248,4.91,3.486407615767876
2249,5.139999999999999,3.649769280056069
2250,3.57,2.535057379697533
2251,3.33,2.3646841909273757
2252,5.4799999999999995,3.891084424490208
2253,4.62,3.280412297512977
2254,3.58,2.5422647051481766
2255,2.77,1.9671080971980213
2256,3.28,2.3291002955580544
2257,5.68,4.033154547223504
2258,5.24,3.7206141562484216
2259,5.3,3.763211418817789
2260,4.959999999999999,3.522048429099937
2261,2.94,2.0877228749105554
2262,4.14,2.9396322031042312
2263,4.54,3.2236860038738007
2264,4.82,3.422406420002226
2265,3.38,2.400192596616197
2266,3.68,2.613299936962345
2267,4.64,3.294664223196849
2268,4.3,3.053197359110872
2269,5.76,4.089886549995547
2270,4.24,3.0106824678821344
2271,4.9799999999999995,3.536095104836171
2272,3.95,2.8047953684439495
2273,3.71,2.6345833371009806
2274,4.47,3.1739173976845363
2275,4.22,2.9965862491817137
2276,3.26,2.31504343227783
2277,4.2,2.982473025878089
2278,3.59,2.5493112245940837
2279,4.3,3.053224642376244
2280,2.62,1.8605601563761405
2281,3.61,2.563468465583274
2282,5.339999999999999,3.7916536326402066
2283,3.71,2.634565681543953
2284,2.96,2.101900649000148
2285,5.049999999999999,3.5858609030232427
2286,3.53,2.506743509790567
2287,3.13,2.2226886002383868
2288,5.41,3.8412990493805066
2289,6.099999999999999,4.3312112970802215
2290,4.28,3.039275961701339
2291,3.7,2.6273610176447177
2292,4.04,2.8687091057635925
2293,2.69,1.9102077505087343
2294,3.86,2.7411387032877235
2295,3.65,2.591943358596314
2296,3.04,2.158766210425757
2297,3.55,2.520890208369733
2298,3.86,2.740962824001472
2299,2.85,2.023789752098919
2300,4.35,3.088740557313549
2301,5.049999999999999,3.5858483777206853
2302,4.25,3.0180828263039308
2303,3.18,2.258153492970572
2304,6.219999999999999,4.416349344891039
2305,4.31,3.0604517801192324
2306,3.1,2.2013551230264405
2307,3.45,2.449857724811677
2308,4.95,3.5147575827289255
2309,3.8800000000000003,2.755088474937883
2310,4.12,2.9255607301206266
2311,3.65,2.5918607849803266
2312,2.84,2.016705598973525
2313,3.18,2.2581339369137505
2314,4.01,2.847643255237551
2315,3.6,2.5565012619927536
2316,3.05,2.165770557794215
2317,3.71,2.634484232924607
2318,4.68,3.323058909045802
2319,3.01,2.1374286617121134
2320,3.15,2.2369644001955558
2321,5.44,3.86280639474375
2322,3.78,2.684157739216699
2323,2.71,1.924530400696123
2324,5.27,3.7420557590987773
2325,4.36,3.095963365410564
2326,3.15,2.236949429525691
2327,2.55,1.8108394264524679
2328,3.63,2.5775810388332316
2329,2.81,1.9954276400666513
2330,4.41,3.131425084751173
2331,4.4,3.124195716566439
2332,4.869999999999999,3.4580046966291564
2333,2.81,1.995368309946331
2334,2.68,1.9031505718498662
2335,3.87,2.748218383474053
2336,2.66,1.8889339835759082
2337,2.95,2.0948630879193595
2338,3.17,2.2510698060874783
2339,4.27,3.0321317589216776
2340,4.24,3.0107404073338127
2341,4.26,3.0249748791816504
2342,3.77,2.6769159578853072
2343,3.9199999999999995,2.7835943043027735
2344,4.33,3.0747937247790245
2345,3.9299999999999997,2.790587584916109
2346,4.41,3.1314504702730885
2347,4.44,3.152633042994354
2348,2.55,1.8108088482807843
2349,3.21,2.2795428306669647
2350,3.94,2.7976257555061403
2351,4.789999999999999,3.401174002982646
2352,4.26,3.0247386231641857
2353,4.14,2.939912177836535
2354,5.069999999999999,3.6000468212324614
2355,3.72,2.641502824438834
2356,4.51,3.2024397293806914
2357,5.069999999999999,3.6001004709439406
2358,3.5,2.4853782001259663
2359,4.68,3.3232327771986356
2360,2.45,1.7398620885542713
2361,3.74,2.6559647896967924
2362,2.98,2.116168862329477
2363,5.019999999999999,3.564577341233153
2364,3.66,2.598935611415575
2365,3.69,2.6204595810027245
2366,3.12,2.2154607100720765
2367,4.34,3.08176598062854
2368,4.42,3.138526355493697
2369,4.39,3.117307962368756
2370,4.94,3.507937987214917
2371,2.98,2.116217965641765
2372,4.49,3.1882161763658274
2373,4.21,2.9893462963359494
2374,1.9400000000000002,1.377728504323451
2375,3.11,2.208338467898546
2376,3.68,2.6130396087854826
2377,5.659999999999999,4.01887782492846
2378,4.929999999999999,3.5007215542501373
2379,4.4,3.1241826118172686
2380,5.18,3.6782871239891297
2381,4.8999999999999995,3.4794287718547467
2382,2.03,1.4415675189705706
2383,4.47,3.1741022513532124
2384,5.069999999999999,3.5999414364628133
2385,4.8,3.408336353146351
2386,4.37,3.1032352034565553
2387,4.749999999999999,3.372973970250878
2388,3.69,2.6204118874655715
2389,2.11,1.4983684896032017
2390,3.5,2.485367815834475
2391,4.72,3.351421322130849
2392,3.75,2.662900856655279
2393,4.32,3.0675943255208624
2394,4.11,2.918506779137798
2395,4.29,3.0464536844291263
2396,5.369999999999999,3.8131797311602496
2397,3.81,2.7055452470639696
2398,3.28,2.3292369078996193
2399,4.16,2.954127628678955
2400,3.9800000000000004,2.826285322172077
2401,5.33,3.784443627674768
2402,4.28,3.03906724723858
2403,4.49,3.188159236147895
2404,4.27,3.0320208632332046
2405,4.27,3.032002860556945
2406,2.77,1.9670690937121136
2407,5.24,3.7205697566862197
2408,4.38,3.110315617785537
2409,4.22,2.9965550831476366
2410,3.71,2.6344430421596248
2411,3.9800000000000004,2.8261564021281567
2412,1.86,1.320866322147053
2413,3.67,2.6060005573385925
2414,5.15,3.6568566875914117
2415,4.23,3.003662707287921
2416,4.699999999999999,3.3372958346686916
2417,4.66,3.30879819815447
2418,4.789999999999999,3.401304496393101
2419,4.779999999999999,3.394105746267219
2420,3.12,2.2155062472883933
2421,4.0,2.8404504834057365
2422,6.789999999999999,4.821180654187001
2423,6.05,4.29569065907601
2424,4.5,3.1951263235360834
2425,2.37,1.6828846119681475
2426,4.23,3.003624291998134
2427,4.74,3.3656606817806765
2428,4.65,3.301748206197969
2429,4.02,2.854550425891948
2430,3.09,2.194235557407756
2431,2.93,2.0807210435480856
2432,3.56,2.5280426850258366
2433,3.97,2.8191157577534938
2434,2.28,1.6191269808314654
2435,5.349999999999999,3.7987298311015514
2436,3.87,2.7482849399855325
2437,5.96,4.231942040789499
2438,3.58,2.542325992618444
2439,3.87,2.7481446382213064
2440,3.81,2.7056315126315535
2441,3.9199999999999995,2.7836302809238496
2442,3.86,2.7409522231010572
2443,3.8800000000000003,2.755073072267155
2444,3.45,2.449930244147947
2445,5.309999999999999,3.7706421531419365
2446,3.4,2.4144214396414982
2447,4.989999999999999,3.543189866939478
2448,4.19,2.975218999836541
2449,2.93,2.080633328233957
2450,2.48,1.76110878470922
2451,2.89,2.052142974832586
2452,3.56,2.5280468124919433
2453,3.12,2.2155666687845526
2454,3.62,2.570461337083354
2455,3.18,2.2581491178898365
2456,5.1,3.621355942125406
2457,4.12,2.9254587805311725
2458,4.33,3.074721598937939
2459,2.52,1.7895515339101722
2460,4.13,2.9327886877455622
2461,3.61,2.5634303235024007
2462,4.16,2.954081302640902
2463,3.28,2.3291338707598466
2464,4.49,3.188399096215347
2465,3.85,2.733764242771464
2466,4.33,3.0745211761753493
2467,2.33,1.6545143705802083
2468,4.26,3.0250122432690483
2469,3.56,2.5280092159984227
2470,2.42,1.7184562798647989
2471,4.39,3.117111652288586
2472,4.82,3.4225916818011752
2473,3.05,2.165902370647659
2474,4.27,3.032267616012333
2475,3.14,2.2298573914943036
2476,3.27,2.321976332693552
2477,3.23,2.2937335271487314
2478,3.52,2.499545814387482
2479,4.15,2.9468190059433286
2480,4.29,3.046151481183191
2481,3.58,2.5420413585756303
2482,4.86,3.4507610236618804
2483,4.29,3.0462668419452426
2484,4.48,3.181295632819696
2485,4.24,3.010795755791209
2486,4.06,2.8827972242563966
2487,3.87,2.7481449047482065
2488,5.1,3.6211626604725415
2489,2.27,1.6120368987543705
2490,5.24,3.7206729877286553
2491,4.21,2.989267632374634
2492,5.56,3.947747652898171
2493,3.79,2.6913276655494696
2494,4.18,2.968144615862418
2495,4.3,3.0532327771363366
2496,3.95,2.8049066127011097
2497,4.1,2.9112678780811883
2498,4.29,3.046418836453983
2499,6.009999999999999,4.2674383772842415
2500,4.06,2.8830097333737115
2501,5.67,4.025926290484165
2502,3.71,2.6343743941497566
2503,4.33,3.0748498606332504
2504,4.35,3.088733222242195
2505,4.01,2.847524204592788
2506,4.11,2.9185072966905765
2507,4.03,2.861911690748912
2508,3.12,2.2155536591378904
2509,4.969999999999999,3.529138507176992
2510,3.4,2.414436772935202
2511,3.16,2.2440015568392573
2512,5.44,3.862804615984457
2513,4.55,3.2307590451000414
2514,3.68,2.613326355962142
2515,3.84,2.726749672656344
2516,6.179999999999999,4.388098866874053
2517,3.73,2.6487681871329745
2518,5.12,3.635373005312582
2519,4.1,2.9115995224544475
2520,2.99,2.123144180436082
2521,4.58,3.2523052556021144
2522,5.259999999999999,3.734642671548352
2523,2.66,1.8890021380653195
2524,3.63,2.577670410373136
2525,4.72,3.351612208980924
2526,3.6,2.5564544983280935
2527,4.17,2.960972915008682
2528,2.51,1.782380854359995
2529,2.09,1.4841839663560727
2530,4.31,3.0604324453163483
2531,4.06,2.882898383031814
2532,3.96,2.8120790700437777
2533,4.47,3.1739744648909554
2534,3.45,2.449972341410561
2535,5.11,3.6283295084867238
2536,3.84,2.726905035070439
2537,3.27,2.3221796656180786
2538,4.38,3.110078536607796
2539,1.15,0.8166646365710662
2540,3.65,2.591756651742483
2541,3.9,2.7693922929578543
2542,5.67,4.026169329895364
2543,3.2,2.2724551642591413
2544,3.8900000000000006,2.762321662196547
2545,3.23,2.2937530977441485
2546,4.61,3.2733324024666386
2547,3.3,2.343442267277438
2548,4.839999999999999,3.436670698431193
2549,3.37,2.393113683958301
2550,3.78,2.684070533546314
2551,3.57,2.535102417841552
2552,3.0,2.1304010074328072
2553,3.56,2.5281455105886286
2554,5.56,3.9478542936042134
2555,3.52,2.4996815661570495
2556,4.989999999999999,3.5431896103928824
2557,3.57,2.534837758778635
2558,4.6,3.266400858559365
2559,5.33,3.7846601663163386
2560,4.81,3.4154221076165103
2561,4.64,3.2949585239704176
2562,2.51,1.7824496026961798
2563,3.5,2.485501269816136
2564,3.59,2.5491506605056546
2565,3.39,2.4071746471382953
2566,4.3,3.0534711981165206
2567,4.17,2.9611294704672484
2568,4.83,3.429654956414377
2569,3.28,2.329194911511005
2570,5.91,4.196367645742639
2571,3.33,2.364751189609664
2572,6.609999999999999,4.6931978861445165
2573,4.23,3.0036114118742865
2574,3.61,2.5634233506274753
2575,2.61,1.8535059740786357
2576,4.17,2.960954235037963
2577,5.039999999999999,3.578614424237135
2578,4.01,2.8473986984722264
2579,3.23,2.293703725112164
2580,4.759999999999999,3.380073381588732
2581,4.21,2.989658297379788
2582,4.24,3.010688137813368
2583,3.73,2.648774628365241
2584,3.81,2.70555572556874
2585,4.64,3.29473097274464
2586,4.869999999999999,3.4582519316194382
2587,4.4,3.1243755813474374
2588,4.749999999999999,3.3725588869287932
2589,2.7,1.9171807562021488
2590,2.72,1.9315608688964483
2591,2.1,1.4912457224521782
2592,3.58,2.5422898114823127
2593,4.04,2.8687112699957558
2594,3.85,2.733918022304396
2595,3.18,2.2581237216575696
2596,5.799999999999999,4.118224564484443
2597,2.97,2.1090510047780326
2598,4.23,3.0036708582851035
2599,4.51,3.2023923499263116
2600,5.38,3.819810179917956
2601,4.51,3.2022815236896323
2602,4.58,3.252253225508567
2603,2.13,1.5125621930529176
2604,3.38,2.4002284728209426
2605,3.31,2.3505753721283456
2606,3.9800000000000004,2.8261608936422027
2607,4.27,3.0319757404060295
2608,4.62,3.280496591152547
2609,3.49,2.4781412226946022
2610,5.059999999999999,3.592821097351875
2611,3.73,2.6484796830484494
2612,3.1,2.2013764927285244
2613,2.91,2.0665205396601447
2614,3.31,2.350507297899117
2615,2.85,2.0238713295187454
2616,5.85,4.153649059743979
2617,4.41,3.1316840164675095
2618,3.8800000000000003,2.755090427169447
2619,5.5,3.905393529010009
2620,5.1,3.621255174409937
2621,4.36,3.0960154597016767
2622,3.1,2.2014181266816646
2623,5.249999999999999,3.727825144702538
2624,2.75,1.9528115871537175
2625,3.63,2.5777078459887015
2626,4.83,3.4297202427932243
2627,3.8299999999999996,2.719565458876294
2628,5.539999999999999,3.9337182500419803
2629,3.62,2.5705279529956826
2630,5.019999999999999,3.564344976928016
2631,2.57,1.8250153945023146
2632,3.71,2.6346428147068304
2633,5.01,3.557467148794561
2634,3.5,2.4854695711599395
2635,3.37,2.3930770477677585
2636,4.0,2.840397524348386
2637,6.05,4.295816440302647
2638,5.27,3.7420669528986616
2639,3.06,2.172809073115787
2640,3.33,2.3645713335209226
2641,3.06,2.172968110300039
2642,3.52,2.4996648703928352
2643,6.11,4.338404648642847
