Instance,T2M_Actual,T2M_Predicted
1884,12.04,8.630028319019802
1885,25.020000000000003,17.918977358315193
1886,18.74,13.431631605455769
1887,18.47,13.232185075017915
1888,14.74,10.56333342029523
1889,23.27,16.674031532286325
1890,15.579999999999998,11.166523215291825
1891,9.42,6.749933682621432
1892,14.679999999999998,10.517460288349445
1893,17.08,12.233676849407827
1894,20.41,14.628922555384896
1895,11.56,8.281767525861339
1896,14.900000000000002,10.674623874142716
1897,19.68,14.095584967998317
1898,25.17,18.03009519212956
1899,13.58,9.73005400367165
1900,10.06,7.20781956921357
1901,21.34,15.294798965652724
1902,22.13,15.85184279955898
1903,11.49,8.233546996088002
1904,20.22,14.482764958276826
1905,25.31,18.129970497212366
1906,21.42,15.34906489088517
1907,9.01,6.458226059274639
1908,20.32,14.563849509689117
1909,9.66,6.921990282471838
1910,12.619999999999997,9.041728762238616
1911,22.0,15.768508945897429
1912,21.77,15.601761279441469
1913,23.72,16.990289110593633
1914,10.79,7.731016461152582
1915,21.57,15.457426914210755
1916,18.12,12.981967658312334
1917,14.85,10.637982245625574
1918,18.26,13.077207020821655
1919,16.81,12.046897699362804
1920,11.87,8.50711968522103
1921,19.49,13.96444965828396
1922,9.84,7.05016578139278
1923,8.94,6.406096468573926
1924,22.34,16.006774312767753
1925,18.85,13.500352166147973
1926,14.000000000000002,10.031893897180542
1927,12.02,8.612331803548424
1928,14.96,10.717592723014526
1929,19.08,13.677079195754196
1930,21.66,15.522733077197971
1931,23.4,16.76530855319139
1932,23.91,17.128588509471044
1933,13.24,9.486053627871643
1934,23.28,16.672832710988676
1935,19.37,13.875416726361301
1936,20.82,14.921650418369314
1937,20.94,15.008183828317991
1938,18.98,13.601888572251879
1939,8.69,6.22785698832399
1940,20.6,14.765246845554506
1941,15.500000000000002,11.105728980443796
1942,20.16,14.450812496677532
1943,22.36,16.022165250041915
1944,8.87,6.357538456018147
1945,18.95,13.583025230737027
1946,14.83,10.62596440160702
1947,17.79,12.741866350781834
1948,13.63,9.768670359369393
1949,17.28,12.381580403005328
1950,16.16,11.580460542129199
1951,12.32,8.826964163303648
1952,23.9,17.11220696471826
1953,13.5,9.672961006118053
1954,6.38,4.5723578400402545
1955,15.95,11.424724093655316
1956,16.85,12.069099387506881
1957,10.71,7.674413912449967
1958,13.179999999999998,9.446446941488283
1959,14.679999999999998,10.51793286506455
1960,7.84,5.61788464993457
1961,9.49,6.800561144929591
1962,16.9,12.112364694762809
1963,10.74,7.696448300119472
1964,8.77,6.285268711848552
1965,25.080000000000002,17.95952406783935
1966,18.29,13.09914602635594
1967,24.54,17.57315956638063
1968,20.28,14.524981748692882
1969,20.13,14.41279477460068
1970,8.15,5.839991097179288
1971,7.640000000000001,5.476218885786574
1972,21.74,15.573695711151585
1973,10.81,7.746374770718553
1974,11.94,8.556176128294203
1975,15.11,10.823105833480021
1976,21.6,15.48081226174202
1977,9.91,7.101068470367051
1978,17.77,12.732248158250071
1979,22.65,16.22719624933626
1980,20.58,14.750784792617006
1981,8.31,5.955114956350162
1982,21.47,15.384698684662274
1983,11.44,8.199291515388333
1984,21.9,15.696013542318896
1985,19.46,13.934536614031641
1986,19.15,13.723810315565004
1987,22.66,16.232740658696713
1988,24.31,17.41568091921866
1989,18.41,13.188677055659433
1990,20.74,14.865294560752607
1991,21.05,15.088169585508878
1992,20.53,14.714891592373682
1993,13.68,9.80313008049472
1994,10.2,7.309535861731798
1995,23.99,17.18369905347886
1996,18.38,13.170285921333017
1997,17.99,12.889467529969409
1998,5.44,3.899132505581541
1999,19.98,14.321694737831253
2000,12.66,9.069084067009326
2001,20.08,14.393444158816573
2002,20.48,14.667495159002058
2003,11.53,8.262366555861174
2004,21.7,15.54873425981474
2005,21.36,15.303041603937247
2006,21.73,15.575313894236753
2007,23.12,16.556330508887495
2008,12.04,8.627521530093794
2009,17.89,12.819582152729863
2010,8.12,5.8178854547742445
2011,13.050000000000002,9.348722232185128
2012,21.27,15.236676282203607
2013,5.56,3.9855704561326846
2014,19.7,14.122854128404565
2015,20.54,14.720269574872603
2016,7.760000000000001,5.5611194340655725
2017,9.51,6.814830472909785
2018,22.27,15.95913609809076
2019,16.48,11.809625867119744
2020,19.64,14.074359791304897
2021,16.79,12.028752559940243
2022,21.63,15.502520118422895
2023,15.68,11.235126422225717
2024,14.900000000000002,10.67847807318867
2025,15.9,11.392288383379283
2026,10.16,7.281685506250144
2027,8.58,6.148566361443815
2028,18.48,13.244995485141269
2029,24.27,17.38036688374242
2030,12.510000000000002,8.962726698426096
2031,23.13,16.575709059987904
2032,21.74,15.58060578942967
2033,18.29,13.103454639426184
2034,8.38,6.004849049721449
2035,20.1,14.404653121392293
2036,13.060000000000002,9.359724859080794
2037,20.2,14.479441932422796
2038,25.080000000000002,17.958336675432562
2039,23.64,16.938388424410746
2040,21.42,15.345208598927103
2041,23.48,16.82366109399059
2042,18.79,13.463322138192803
2043,12.66,9.07215957311336
2044,19.19,13.745798181360263
2045,14.5,10.391652659735612
2046,20.22,14.492202671018179
2047,14.82,10.62119205871797
2048,21.0,15.05174112378367
2049,21.18,15.17788442967398
2050,8.11,5.812240254991245
2051,20.83,14.92862556655437
2052,9.7,6.951738385125725
2053,8.16,5.847313804156192
2054,20.41,14.627699450343584
2055,23.79,17.044794290114442
2056,21.97,15.739924759333979
2057,10.06,7.209281305460835
2058,9.59,6.873532037013475
2059,11.43,8.190653347155129
2060,18.46,13.223813509353663
2061,16.5,11.82037235423309
2062,14.370000000000001,10.295590772015679
2063,19.41,13.909441710968517
2064,17.4,12.468025703253966
2065,22.43,16.070434730105504
2066,17.38,12.45645344059199
2067,8.69,6.227104097913654
2068,19.78,14.17502854788034
2069,12.36,8.855995493560082
2070,22.71,16.268308230369616
2071,21.78,15.606894939987658
2072,8.92,6.392669164583095
2073,8.58,6.1489238339079915
2074,13.390000000000002,9.593549201534179
2075,13.050000000000002,9.34818392486321
2076,9.51,6.814276583822707
2077,8.95,6.416019422923801
2078,23.24,16.64150402615325
2079,16.68,11.950002559089043
2080,10.52,7.53894733174185
2081,21.8,15.61608270240352
2082,22.0,15.768847167268515
2083,7.08,5.074072619487576
2084,5.57,3.992861818583579
2085,21.97,15.742866806477643
2086,19.32,13.84846684990454
2087,21.23,15.202171673326198
2088,21.51,15.407218606881985
2089,12.33,8.834722974759273
2090,21.68,15.538187712208776
2091,21.34,15.292010924982774
2092,17.53,12.558616648978045
2093,20.81,14.91444547669189
2094,15.18,10.878154788230397
2095,19.9,14.260912993450996
2096,21.7,15.545512333688446
2097,21.54,15.437902483405885
2098,10.88,7.79646927915745
2099,22.99,16.46664436791742
2100,20.55,14.72749036552525
2101,15.64,11.20351854799308
2102,21.35,15.29816356216433
2103,19.45,13.939931911187166
2104,7.98,5.719174934874823
2105,17.53,12.558120379342824
2106,12.22,8.756557484233463
2107,25.78,18.468102972442757
2108,21.55,15.446158035923585
2109,23.49,16.828242329817968
2110,24.4,17.473405590807264
2111,24.85,17.797466879230445
2112,11.76,8.426212862331854
2113,22.0,15.763021182522245
2114,6.2,4.44327791371782
2115,14.74,10.557080058289696
2116,21.24,15.223099071432541
2117,18.07,12.94922793672282
2118,20.99,15.042323374127811
2119,7.470000000000001,5.352705085768023
2120,6.540000000000001,4.687737049191569
2121,16.71,11.975551143727186
2122,21.37,15.313503109422262
2123,20.26,14.519342651343278
2124,22.87,16.38021657420105
2125,9.21,6.600028285781528
2126,22.13,15.859047704270044
2127,21.5,15.409300444646084
2128,20.77,14.887512096179824
2129,9.92,7.108906084916606
2130,21.19,15.18753231198916
2131,13.450000000000001,9.636441771472743
2132,18.9,13.537290722097149
2133,18.68,13.387186179310557
2134,11.29,8.089861514458224
2135,20.49,14.684047087431734
2136,9.67,6.928930762582607
2137,10.4,7.452043992353747
2138,7.799999999999999,5.59079553618014
2139,21.52,15.425221040610746
2140,8.6,6.163350935519818
2141,16.61,11.903650251121482
2142,18.38,13.170030755860868
2143,12.56,9.000133814092008
2144,8.72,6.247697605807257
2145,13.440000000000001,9.6284391650245
2146,21.17,15.174210687259912
2147,16.39,11.738497919090642
2148,22.25,15.946153394713981
2149,18.98,13.6045366896842
2150,23.55,16.874852611716673
2151,21.82,15.63274883693032
2152,14.910000000000002,10.68435852091038
2153,20.51,14.698160384932432
2154,8.37,5.997669330493744
2155,10.17,7.2874082482274005
2156,18.15,13.008903532789658
2157,18.32,13.129022094957424
2158,24.27,17.37970705876412
2159,10.13,7.260758101708338
2160,13.12,9.401490020948286
2161,21.74,15.58195621105574
2162,10.94,7.837857996027563
2163,10.06,7.208492223045725
2164,14.47,10.36940638493304
2165,14.85,10.643755150563955
2166,12.28,8.799338160146169
2167,21.25,15.230187545710585
2168,15.4,11.032759425880485
2169,3.54,2.5374615617708725
2170,6.980000000000001,5.00221521680013
2171,16.96,12.14969511881869
2172,10.95,7.845733695166236
2173,22.42,16.067012128839497
2174,21.06,15.095406025649854
2175,7.08,5.074286684270667
2176,21.47,15.382510369881093
2177,20.23,14.499264605050291
2178,17.67,12.657574694299425
2179,8.94,6.407734849535134
2180,18.05,12.931356403297213
2181,8.56,6.13444753067403
2182,13.27,9.505894367456133
2183,20.37,14.600272591745878
2184,21.32,15.276800772931422
2185,12.35,8.850225022430097
2186,15.850000000000001,11.35663287569039
2187,21.72,15.55520620396504
2188,18.41,13.191213344051363
2189,15.76,11.290707685840157
2190,20.45,14.657348121695916
2191,13.58,9.729297560768982
2192,13.56,9.71861608117822
2193,9.08,6.50577474759809
2194,20.2,14.470971992741656
2195,21.14,15.151396076267652
2196,19.47,13.946138201349054
2197,8.63,6.183739456548374
2198,12.21,8.750267544996177
2199,16.83,12.05530043344223
2200,17.2,12.321173389841515
2201,16.05,11.502396272871806
2202,21.54,15.428772372378202
2203,21.47,15.386260819534698
2204,19.69,14.108670045469431
2205,12.76,9.142776109293552
2206,22.36,16.02434458508137
2207,19.1,13.689570003137748
2208,21.16,15.166727640544098
2209,10.63,7.616176959882416
2210,20.11,14.414067348089183
2211,19.6,14.037871537815723
2212,13.400000000000002,9.598057924512888
2213,16.28,11.664568598460443
2214,23.88,17.107059625749628
2215,15.2,10.89423494591785
2216,22.51,16.130640561386254
2217,23.55,16.87451057165327
2218,22.47,16.091434231385843
2219,24.22,17.348967182684078
2220,6.79,4.867838304899026
2221,16.56,11.864076424723052
2222,22.77,16.312011932596242
2223,21.95,15.731133501286871
2224,13.28,9.513582614005948
2225,24.23,17.35072155916165
2226,13.46,9.64204064240364
2227,17.43,12.491627484392845
2228,20.52,14.708130865412697
2229,14.73,10.551749257219386
2230,19.89,14.253875952992777
2231,24.24,17.36467184665394
2232,24.76,17.733240460074676
2233,10.63,7.617539793008274
2234,10.91,7.819952910027108
2235,13.440000000000001,9.628082845432512
2236,22.26,15.94563769029127
2237,9.46,6.779658689368597
2238,20.36,14.593226348299611
2239,20.97,15.028269146151091
2240,21.68,15.530148725888266
2241,23.0,16.48223127680075
2242,17.58,12.599662937306636
2243,24.2,17.33420521653066
2244,15.33,10.984660462040466
2245,19.3,13.831191247922344
2246,8.71,6.24132319250002
2247,9.56,6.8496980953545465
2248,16.95,12.139948023421095
2249,21.93,15.709770659035716
2250,7.629999999999999,5.468503911405299
2251,16.82,12.052271871232628
2252,19.77,14.160681310635612
2253,22.44,16.079378174522674
2254,10.93,7.831565038035726
2255,11.79,8.448212261191323
2256,19.4,13.902584218789404
2257,20.59,14.754709006651014
2258,25.729999999999997,18.43311097688098
2259,15.820000000000002,11.333527740019647
2260,9.5,6.807068269527228
2261,14.350000000000001,10.282773405985678
2262,22.23,15.925031771265981
2263,18.47,13.229908777970579
2264,23.83,17.06592387367455
2265,19.41,13.907543536669012
2266,10.65,7.632516414496877
2267,21.08,15.099965797371897
2268,23.84,17.078322053244968
2269,20.2,14.465907733099769
2270,21.34,15.29549917989999
2271,20.43,14.628997711307322
2272,22.53,16.145810690804755
2273,10.77,7.7178988855388475
2274,23.58,16.895456928239227
2275,20.48,14.676971925155945
2276,11.39,8.162823011229158
2277,18.76,13.444786797863182
2278,17.84,12.786251657782866
2279,24.06,17.237312429384556
2280,14.81,10.612720699803228
2281,6.84,4.90155679674783
2282,15.569999999999999,11.152703572765114
2283,10.27,7.359289451896928
2284,19.61,14.05431942737067
2285,22.14,15.866154352022035
2286,9.9,7.094343335829238
2287,18.01,12.90755324397008
2288,20.43,14.632160159344057
2289,19.3,13.823639720244453
2290,11.69,8.375007063980195
2291,20.81,14.910913197455178
2292,17.78,12.741102903856987
2293,18.65,13.367798848780657
2294,9.85,7.058169273629499
2295,11.8,8.455251633287995
2296,19.21,13.76655590519865
2297,19.18,13.741028944880311
2298,18.66,13.369912022251352
2299,11.93,8.550064816502307
2300,23.83,17.073231668709315
2301,21.37,15.308140251445217
2302,8.66,6.206211764022635
2303,8.45,6.055032066955477
2304,20.22,14.48194846814432
2305,19.82,14.197488966649386
2306,18.92,13.56083568730013
2307,19.74,14.149801839918117
2308,25.149999999999995,18.016482818022773
2309,23.14,16.581699923311767
2310,20.4,14.618524878038942
2311,19.9,14.264564001879299
2312,20.84,14.937680096219857
2313,21.37,15.31425845291924
2314,7.740000000000001,5.548061048544411
2315,11.25,8.061041054249603
2316,21.25,15.231009854935307
2317,19.46,13.947932879005208
2318,24.81,17.769835457784684
2319,20.35,14.584888414237406
2320,10.23,7.331410728342443
2321,13.32,9.541813358460098
2322,22.22,15.925496216084476
2323,13.080000000000002,9.37268781005756
2324,20.48,14.67027969706778
2325,13.430000000000001,9.622069603147876
2326,10.58,7.581101821201866
2327,17.42,12.483420047936796
2328,20.51,14.697950009462868
2329,18.78,13.458344682830102
2330,15.77,11.29895019812314
2331,22.13,15.851567427136116
2332,21.6,15.473370269226802
2333,13.95,9.99545318287439
2334,19.95,14.29891660127877
2335,11.52,8.255484452928021
2336,8.05,5.769274384565704
2337,20.0,14.336120588130042
2338,16.2,11.6083939377017
2339,19.87,14.239591871920165
2340,22.96,16.45007776998969
2341,16.28,11.661161125063026
2342,19.73,14.135237964064602
2343,10.76,7.710734431388736
2344,13.85,9.924672111917838
2345,21.96,15.734072827996961
2346,18.45,13.222527892807465
2347,23.6,16.899278286443277
2348,18.08,12.958050131492453
2349,4.93,3.5336725851371313
2350,24.0,17.196189236332966
2351,22.95,16.43976319327019
2352,23.44,16.78936290937993
2353,8.78,6.291568879871736
2354,21.55,15.445254011632578
2355,21.57,15.458657287125499
2356,21.9,15.688709556792357
2357,21.89,15.68777932174812
2358,17.63,12.633695270125159
2359,20.16,14.44824343560858
2360,11.93,8.549917410292903
2361,11.21,8.034483862068049
2362,18.51,13.2666856227234
2363,20.66,14.80760962547289
2364,21.17,15.173042176395546
2365,10.52,7.539214956408866
2366,20.67,14.81180861159343
2367,17.18,12.30755356906029
2368,21.59,15.468158360725164
2369,12.43,8.90388001361861
2370,13.410000000000002,9.606438890909176
2371,12.18,8.728546366226174
2372,19.69,14.103178218987773
2373,22.18,15.894608692052048
2374,12.99,9.310335810597687
2375,20.48,14.679895140174176
2376,23.0,16.48305666745454
2377,25.199999999999996,18.05066034908159
2378,7.029999999999999,5.038874388045052
2379,24.12,17.279896966788673
2380,14.360000000000001,10.287907795653185
2381,21.08,15.10699692251158
2382,20.07,14.387257455528932
2383,20.97,15.030519971479784
2384,17.08,12.230629449229127
2385,13.719999999999999,9.829789576313708
2386,12.18,8.727022915562872
2387,16.84,12.062118894170348
2388,7.629999999999999,5.468318938601878
2389,8.06,5.77633592601059
2390,18.56,13.298373955221829
2391,23.47,16.817403058416694
2392,18.0,12.897818072217213
2393,13.9,9.95959528990162
2394,10.33,7.403304084832664
2395,15.549999999999999,11.139668344368133
2396,18.24,13.065011397749377
2397,9.81,7.030523468058366
2398,6.17,4.422201301679811
2399,10.73,7.688608384157049
2400,13.9,9.960410303534532
2401,23.66,16.9515622312099
2402,23.04,16.504821504590883
2403,22.48,16.10986365237856
2404,8.85,6.342318698506185
2405,18.79,13.461955095127264
2406,18.9,13.545700009019562
2407,20.12,14.411338640979789
2408,8.67,6.212638312554969
2409,21.64,15.509320157055644
2410,20.26,14.522485314120278
2411,21.02,15.065480163860789
2412,16.68,11.956179974839229
2413,21.0,15.050086337701353
2414,19.03,13.63382043118937
2415,20.92,14.992926340465592
2416,22.5,16.122808545507276
2417,23.22,16.636631276938125
2418,20.14,14.434229393146634
2419,11.13,7.9754323618581555
2420,21.48,15.394959680432091
2421,16.47,11.801033849943844
2422,19.28,13.8090379422929
2423,19.1,13.681671988836797
2424,23.72,16.995017361905017
2425,19.73,14.138584184507126
2426,22.24,15.935794870358553
2427,19.88,14.24157155018316
2428,24.5,17.550709490831792
2429,22.47,16.099897769135115
2430,21.12,15.136116515606139
2431,12.75,9.138736756689546
2432,13.970000000000002,10.00994687560115
2433,18.09,12.95850125784315
2434,13.32,9.544614174490855
2435,17.65,12.643044439090936
2436,8.48,6.077148592310962
2437,22.69,16.251244782692186
2438,12.92,9.256813101131685
2439,16.09,11.530345743493507
2440,11.21,8.033603695474293
2441,15.73,11.269995362137365
2442,15.71,11.252442958963051
2443,21.39,15.331488252978899
2444,12.2,8.742384483032538
2445,18.61,13.334638584719743
2446,15.3,10.963076188789332
2447,21.99,15.75828583812075
2448,21.04,15.079379676605498
2449,19.5,13.977217171635218
2450,18.03,12.922152773081157
2451,16.64,11.927368540857618
2452,6.720000000000001,4.81601429142642
2453,15.05,10.784735080529046
2454,20.85,14.941475453109739
2455,20.44,14.65021087504324
2456,19.87,14.232893079233241
2457,21.01,15.057586394886204
2458,20.09,14.399893628653134
2459,13.380000000000003,9.589744386823114
2460,10.25,7.34602252227788
2461,12.69,9.092323064636295
2462,12.06,8.64127511053548
2463,20.77,14.88518666628225
2464,14.57,10.440109187488558
2465,21.21,15.192115510588442
2466,16.49,11.810920313967499
2467,19.88,14.248536195435598
2468,20.94,15.007115790620345
2469,19.15,13.7237026936589
2470,11.93,8.549847507785948
2471,19.75,14.145364077916817
2472,19.57,14.021031648532922
2473,13.139999999999999,9.41611491488714
2474,12.58,9.013045990168408
2475,10.12,7.250792261442522
2476,20.29,14.54174321406653
2477,16.76,12.011466701055667
2478,13.970000000000002,10.008014005093507
2479,21.96,15.738977011358662
2480,23.7,16.981296801109544
2481,22.9,16.40827153912788
2482,21.51,15.412864046419253
2483,17.46,12.510633520754935
2484,20.59,14.7571618838919
2485,20.57,14.741171648936573
2486,20.2,14.468640358373044
2487,6.36,4.5584890916345895
2488,23.5,16.831002337607885
2489,9.59,6.872864124304629
2490,21.12,15.135540706466198
2491,24.97,17.888315307620132
2492,23.81,17.052303809910654
2493,10.92,7.824852839591639
2494,16.78,12.019806353691623
2495,18.35,13.142226680043342
2496,15.96,11.429736895420577
2497,8.99,6.443036467403038
2498,13.58,9.730768634356135
2499,21.11,15.129843951031088
2500,21.08,15.106064924007507
2501,22.52,16.1283429439179
2502,21.36,15.308965701599478
2503,9.13,6.542969766184918
2504,22.29,15.967797756504662
2505,8.14,5.833016643662662
2506,13.94,9.987268947364202
2507,12.609999999999998,9.035736252004009
2508,15.78,11.30472190866648
2509,20.65,14.79685156505632
2510,7.930000000000001,5.683443903164976
2511,8.15,5.841039878745734
2512,18.36,13.147240431033339
2513,22.97,16.459147461793837
2514,12.619999999999997,9.041344942989621
2515,17.09,12.24315103817426
2516,17.08,12.238154087821837
2517,9.44,6.765467240796659
2518,23.75,17.01654177528227
2519,9.11,6.528789460877363
2520,20.24,14.505756231787485
2521,6.16,4.415281341822832
2522,20.41,14.612078913164417
2523,11.37,8.149275678370374
2524,20.21,14.484829051455218
2525,20.38,14.604143058853156
2526,8.5,6.0906961627152425
2527,23.49,16.83266305811999
2528,17.12,12.270334735760049
2529,12.09,8.662998969629182
2530,21.74,15.579541067309606
2531,22.1,15.83865231833101
2532,17.31,12.402600713886796
2533,24.17,17.311259305264752
2534,10.14,7.266336786814486
2535,17.35,12.428547340026054
2536,7.329999999999999,5.253274225554191
2537,15.34,10.994376354814744
2538,22.02,15.778419004381556
2539,7.66,5.489932426822036
2540,20.99,15.04414025571462
2541,8.6,6.162741105333576
2542,12.56,8.999383533166014
2543,10.59,7.5885395424517235
2544,8.97,6.42821461898012
2545,11.86,8.501118249737443
2546,23.79,17.04392389711182
2547,11.36,8.139002347038273
2548,23.65,16.943747901099986
2549,11.73,8.404756760566421
2550,20.55,14.727367789198043
2551,11.4,8.166599936195924
2552,16.69,11.958854403465702
2553,9.09,6.514309015236235
2554,23.4,16.760817920033215
2555,11.23,8.048134150388464
2556,16.89,12.102059672006927
2557,23.3,16.69301401206978
2558,20.19,14.4650103913186
2559,22.79,16.329842168218054
2560,21.55,15.437434192834369
2561,17.32,12.409111288166825
2562,11.84,8.485152999154383
2563,10.89,7.802164884365918
2564,21.96,15.7362138398523
2565,19.55,14.011875316856083
2566,17.53,12.559972662509974
2567,20.17,14.455008561122394
2568,21.25,15.228248577763551
2569,20.52,14.708232015338801
2570,20.1,14.39585672220464
2571,16.26,11.653644153689411
2572,21.26,15.221092345776556
2573,21.27,15.238776731570141
2574,16.51,11.828343140761492
2575,11.97,8.579181607897372
2576,20.59,14.748190256762948
2577,21.95,15.719489512357107
2578,21.29,15.253816495492208
2579,19.62,14.062547843990245
2580,11.96,8.568331455203692
2581,10.55,7.559770414515298
2582,21.71,15.55861231300389
2583,19.11,13.697482377124654
2584,19.48,13.96337386677768
2585,20.83,14.925189373426324
2586,7.99,5.725562574228878
2587,18.18,13.021487676246856
2588,22.61,16.191988897950615
2589,22.28,15.963178754735718
2590,13.050000000000002,9.352742573744884
2591,19.51,13.98500251337215
2592,12.27,8.791371798442121
2593,20.77,14.88466859037878
2594,19.5,13.974579447324897
2595,20.42,14.635969500321837
2596,20.07,14.37147073913943
2597,18.44,13.214499433312488
2598,22.09,15.831929760109624
2599,21.6,15.477349194559123
2600,23.11,16.546960477180047
2601,23.95,17.148848470317596
2602,12.98,9.30033837875265
2603,18.14,13.002915551397871
2604,7.760000000000001,5.56179923566871
2605,15.019999999999998,10.763431953653605
2606,20.92,14.986971966065328
2607,23.27,16.672016343902467
2608,14.550000000000002,10.423957707077287
2609,21.22,15.207434452531782
2610,20.55,14.71758333055632
2611,24.42,17.494471438640627
2612,16.73,11.988349365730658
2613,9.54,6.836115823848573
2614,14.77,10.584789845139802
2615,12.08,8.657652582198219
2616,25.98,18.606595248626952
2617,8.9,6.377868821656949
2618,19.97,14.312324428080398
2619,19.94,14.28199901958672
2620,20.64,14.784942669611672
2621,20.66,14.807209387919285
2622,12.27,8.795409852882297
2623,18.56,13.294899562896221
2624,19.48,13.961689475709226
2625,9.78,7.007830202379427
2626,18.66,13.368367420997977
2627,23.11,16.55585935011016
2628,19.77,14.162653866472363
2629,20.98,15.035012998438695
2630,23.93,17.139826888209733
2631,17.72,12.699907720088586
2632,8.89,6.371965542263231
2633,22.27,15.95207865408638
2634,10.79,7.731130391358321
2635,10.12,7.251300414924678
2636,20.7,14.836983282217126
2637,17.46,12.50683387436268
2638,23.53,16.858438033180498
2639,22.1,15.837657705486173
2640,20.66,14.806841432695698
2641,8.46,6.062614465521883
2642,16.82,12.055533827173727
2643,22.33,15.99304644703893
2644,19.12,13.703522615515585
2645,12.609999999999998,9.036560437776346
2646,21.21,15.190538688502409
2647,12.530000000000001,8.978754777893574
2648,21.38,15.323171581467932
2649,21.28,15.251860499958854
2650,9.48,6.79356568848116
2651,13.430000000000001,9.621472872687399
2652,11.55,8.274843916049724
2653,5.04,3.611906804041951
2654,20.33,14.559827142664616
2655,10.67,7.646749231617701
2656,19.0,13.61662094428118
2657,14.58,10.446717084767148
2658,12.619999999999997,9.04225648212848
2659,7.920000000000001,5.675422761012238
2660,5.72,4.099720036276211
2661,19.08,13.672689349146284
2662,12.55,8.992597559066814
2663,18.78,13.454858807695492
2664,8.6,6.162155215546155
2665,17.82,12.773487895190312
2666,16.14,11.5593227866228
2667,15.9,11.388642534123276
2668,13.53,9.695322645105282
2669,13.01,9.32178958954246
2670,12.08,8.655127779678113
2671,8.88,6.362939758507384
2672,20.93,15.000489142923445
2673,18.68,13.379107063611732
2674,11.34,8.12587958091412
2675,8.79,6.2992262545225035
2676,21.37,15.306106674397679
2677,21.06,15.093334513933003
2678,23.69,16.96579906862815
2679,19.78,14.170944712596988
2680,13.88,9.942512786518478
2681,21.56,15.446467677983946
2682,8.67,6.21354936273296
2683,21.4,15.337845522498753
2684,13.81,9.894609556305314
2685,19.92,14.278568136720974
2686,24.58,17.609501277412857
2687,15.579999999999998,11.160331193699848
2688,15.71,11.25469593085565
2689,12.540000000000001,8.984848693063281
2690,17.96,12.87172978579626
2691,6.64,4.758672463243305
2692,12.89,9.235515869575503
2693,20.49,14.68635658111031
2694,20.73,14.843809941603727
2695,6.990000000000001,5.009727810839999
2696,9.3,6.664861214887056
2697,21.84,15.641300639240365
2698,21.27,15.241229131260486
2699,7.2,5.160485437697936
2700,12.73,9.12226845426061
2701,14.29,10.239331531118365
2702,21.73,15.57397456745088
2703,19.69,14.114342329190682
2704,17.37,12.444364837202373
2705,23.58,16.887608763868613
2706,9.47,6.78590820842671
2707,14.930000000000001,10.693978933392948
2708,11.8,8.454542606068987
2709,26.04,18.650604958191526
2710,20.17,14.457701738091028
2711,16.95,12.147143604691527
2712,18.63,13.346193272032856
2713,19.84,14.220945334941007
2714,19.87,14.241388519546806
2715,9.83,7.043307239965545
2716,21.92,15.70819126790559
2717,20.07,14.385219104358857
2718,19.16,13.72947671810042
2719,13.61,9.753749148902559
2720,8.61,6.17163685967049
2721,15.76,11.294678514706401
2722,13.62,9.756750026090083
2723,20.27,14.528945294517714
2724,20.61,14.770708283149872
2725,20.72,14.852627719643808
2726,13.01,9.323903175816644
2727,24.03,17.219157860835146
2728,15.12,10.837240901596207
2729,13.68,9.803086851053965
2730,17.02,12.194830274332984
2731,20.53,14.71238846942286
2732,15.33,10.986133847140955
2733,20.85,14.943472422769732
2734,18.56,13.302491229787943
2735,20.48,14.678573146975207
2736,13.59,9.734199314512571
2737,14.41,10.323586676420424
2738,22.91,16.41290383924146
2739,12.68,9.087291526065512
2740,20.1,14.406750729029614
2741,18.93,13.565056413942559
2742,12.56,9.001582782505151
2743,21.82,15.638957285618332
2744,22.36,16.024422410498218
2745,17.96,12.87372342146743
2746,20.64,14.79394533340692
2747,18.28,13.090346555974577
2748,12.94,9.272220502691171
2749,9.93,7.114844985041277
2750,20.48,14.673656679646179
2751,22.21,15.909514266422129
2752,12.490000000000002,8.948547288282663
2753,10.25,7.344952912118439
2754,19.19,13.741212998627406
2755,20.96,15.012218254209346
2756,13.390000000000002,9.595390615478024
2757,10.36,7.423962575958096
2758,10.98,7.868796806270668
2759,20.03,14.35070142944349
2760,21.21,15.201117536009322
2761,22.52,16.137891859929567
2762,20.76,14.879839100607793
2763,18.81,13.479130736119371
2764,20.25,14.513055158898089
2765,21.07,15.09129419795101
2766,20.72,14.850210738730846
2767,21.36,15.307011772828181
2768,11.86,8.497674147054868
2769,22.8,16.333494025186177
2770,18.99,13.607135166348165
2771,15.07,10.798111384759881
2772,18.16,13.006961713052126
2773,21.44,15.366387492478388
2774,23.79,17.040822004459034
2775,15.19,10.883382904614765
2776,9.35,6.701367300693652
2777,22.48,16.109650783578136
2778,25.109999999999996,17.988071474948825
2779,10.61,7.602035117625572
2780,23.75,17.014301485969977
2781,11.26,8.06906813443806
2782,7.180000000000001,5.146683633304379
2783,17.0,12.17779128865013
2784,22.8,16.33727485566552
2785,19.36,13.876455754686429
2786,19.9,14.264304818373372
2787,21.19,15.190027842746694
2788,14.4,10.31777126758885
2789,21.02,15.065199538863492
2790,7.440000000000001,5.333747205185628
2791,16.53,11.84438674155815
2792,22.53,16.14484991436143
2793,11.6,8.313807218203682
2794,20.82,14.917617208583456
