Instance,WS10M_RANGE_Actual,WS10M_RANGE_Predicted
1782,3.75,2.662795293273756
1783,4.43,3.14607401546619
1784,3.26,2.3154370983092853
1785,4.11,2.9184118458450055
1786,2.96,2.1023478224072085
1787,4.15,2.947401608388233
1788,2.74,1.9461083809141784
1789,2.83,2.0097642303517693
1790,4.72,3.35213926412474
1791,2.76,1.9602706440779507
1792,3.33,2.364844225156163
1793,3.14,2.229543431397847
1794,3.79,2.6919207805638172
1795,4.25,3.0179854681895377
1796,3.73,2.64878590570888
1797,4.28,3.039367564752924
1798,3.43,2.4360293663215615
1799,4.34,3.082334932683645
1800,4.73,3.3589896181101984
1801,2.92,2.073942164240628
1802,3.37,2.3934874129265062
1803,3.8,2.6982858805051224
1804,3.47,2.464215813359922
1805,4.28,3.039012434068602
1806,3.84,2.7273699165872274
1807,4.56,3.2382117653179496
1808,3.43,2.4356679686005336
1809,2.88,2.045328022782174
1810,3.77,2.677492621484591
1811,4.71,3.3451310792047706
1812,3.81,2.705557565239834
1813,4.21,2.9897251068617394
1814,4.59,3.2601027178516646
1815,3.09,2.194462554908958
1816,3.67,2.6059783215818806
1817,4.86,3.4511325589875694
1818,3.32,2.357984042435111
1819,3.18,2.258147240653482
1820,3.8900000000000006,2.7628202966435786
1821,6.05,4.296298786884094
1822,5.279999999999999,3.7496918777511605
1823,3.06,2.1730012597474286
1824,2.5,1.775359276418982
1825,3.0,2.130355430362725
1826,4.42,3.1392157472981026
1827,3.8,2.6987308350672383
1828,3.24,2.300806162153066
1829,4.45,3.1604838789740026
1830,4.44,3.1527215844386127
1831,3.14,2.22986340104067
1832,3.65,2.5923973600960917
1833,3.67,2.6060646725195498
1834,2.78,1.9741813375093742
1835,4.34,3.0819176920445837
1836,4.03,2.8616789059710697
1837,3.85,2.734467719172582
1838,3.34,2.3722681879858345
1839,4.73,3.3593433011445355
1840,3.04,2.1589086739655268
1841,2.86,2.0313515498832997
1842,3.9199999999999995,2.7841112288581837
1843,2.69,1.9102092044774637
1844,4.57,3.2453953037558483
1845,3.1,2.201700230249334
1846,4.0,2.840947645821488
1847,4.969999999999999,3.529296695456613
1848,5.27,3.7422417777519303
1849,2.87,2.0381202783060957
1850,5.839999999999999,4.147163141958981
1851,4.22,2.996709109665401
1852,2.96,2.1022555847315516
1853,4.959999999999999,3.5218445092793345
1854,3.33,2.3647587656177276
1855,4.4,3.1248634145271788
1856,3.33,2.3646374581710297
1857,4.14,2.9398176895274695
1858,4.44,3.153314923265627
1859,3.74,2.6556937151490767
1860,4.09,2.904321531728821
1861,3.56,2.5284419527313187
1862,4.94,3.5081692356832073
1863,3.78,2.684691799701279
1864,4.33,3.0746623536063966
1865,3.39,2.4077917563101168
1866,3.74,2.6561077977339442
1867,4.17,2.961617253564377
1868,4.48,3.181826109469378
1869,2.5,1.7754160317841636
1870,3.02,2.144604323293949
1871,4.03,2.8617445711687473
1872,3.16,2.2445950779327055
1873,3.1,2.2016354898987625
1874,4.14,2.9403078233854627
1875,4.28,3.039787972203904
1876,3.9800000000000004,2.826622588823311
1877,3.26,2.3152359385111967
1878,4.15,2.946799204924707
1879,3.66,2.599106971554384
1880,4.41,3.1317044588887875
1881,2.63,1.867681577618623
1882,3.03,2.151818975825046
1883,5.29,3.7571341747624833
1884,3.34,2.371945941235679
1885,4.869999999999999,3.458614745778909
1886,3.1,2.2017157650649763
1887,3.33,2.3648973609451605
1888,2.77,1.967229859337556
1889,5.1899999999999995,3.6860773907421374
1890,1.77,1.2570950628392366
1891,3.69,2.6202545861885977
1892,3.77,2.6772811048449072
1893,4.42,3.1387144915495986
1894,3.9900000000000007,2.833940248214821
1895,3.87,2.748002407566268
1896,3.9299999999999997,2.790890586494756
1897,4.8999999999999995,3.4797303213579593
1898,4.56,3.2386005243270755
1899,3.61,2.563553479242061
1900,3.51,2.4923881111662483
1901,4.26,3.025663216768192
1902,4.59,3.2597377102488325
1903,3.75,2.662880713951619
1904,5.059999999999999,3.5933899307566666
1905,4.16,2.954498283840114
1906,5.059999999999999,3.5936934712115587
1907,1.5,1.0652248754846119
1908,4.59,3.2601292975888505
1909,2.9,2.0592572873881747
1910,3.8900000000000006,2.7623378698750374
1911,2.89,2.0527060117136093
1912,6.419999999999999,4.559815857616892
1913,4.71,3.345036319117856
1914,3.81,2.705403651283355
1915,3.0,2.130725805218931
1916,4.43,3.146049265394924
1917,4.42,3.1386328544722097
1918,5.1899999999999995,3.6854078693891372
1919,5.91,4.197285302099868
1920,2.72,1.9316102588915656
1921,4.55,3.231344600717201
1922,4.699999999999999,3.337416408797053
1923,4.35,3.088803590845492
1924,3.7,2.627845745906196
1925,5.09,3.614546868000156
1926,3.48,2.471389337696693
1927,4.14,2.939870194051111
1928,4.749999999999999,3.3730895545960293
1929,2.63,1.867984015427963
1930,3.9,2.7699158475195915
1931,4.22,2.9971473717069608
1932,4.64,3.295381598778008
1933,4.0,2.84051234827003
1934,5.539999999999999,3.9344082105299254
1935,5.1899999999999995,3.685785068174289
1936,2.02,1.4347297440856974
1937,3.36,2.3864518381538145
1938,4.29,3.0468968904184255
1939,3.0,2.1303235304933756
1940,3.3,2.343835805350021
1941,5.279999999999999,3.749494018346778
1942,2.63,1.8679927657685802
1943,4.89,3.4730298626456135
1944,3.7,2.6275091174001917
1945,2.87,2.0384024127928733
1946,4.24,3.011048835390108
1947,4.92,3.4938598350996797
1948,3.17,2.251231219392067
1949,3.68,2.613479747837884
1950,4.32,3.0679648966790545
1951,5.1,3.6214669643603523
1952,4.64,3.2950353267726418
1953,4.3,3.053515449438719
1954,2.75,1.9526940156290984
1955,4.8999999999999995,3.479543089605444
1956,4.11,2.9186584862073084
1957,3.59,2.5492942748077856
1958,3.05,2.1660073452050996
1959,3.02,2.14462251836714
1960,4.07,2.8899449449466856
1961,4.21,2.9895152813871424
1962,3.65,2.5922837689503955
1963,3.55,2.5209632239736215
1964,3.97,2.819104604386158
1965,5.449999999999999,3.8705139483025026
1966,4.749999999999999,3.3731031871690416
1967,5.5,3.9060281738759484
1968,4.6899999999999995,3.3305981805823057
1969,5.039999999999999,3.578962296753712
1970,4.03,2.8616248698279083
1971,2.7,1.9173339852175317
1972,5.159999999999999,3.664663338459956
1973,2.07,1.4699368393683447
1974,4.31,3.0606908931996943
1975,4.86,3.451154932815017
1976,4.37,3.1038815452242643
1977,3.9800000000000004,2.8261138275486917
1978,4.66,3.3094511717960287
1979,3.8,2.698785784307639
1980,3.73,2.649243547379271
1981,3.9299999999999997,2.790609227942556
1982,4.15,2.9474045620579146
1983,4.1,2.911643230138583
1984,4.62,3.281411124936242
1985,4.9799999999999995,3.536293470539946
1986,3.91,2.7770062791917893
1987,4.6,3.266865953950653
1988,4.29,3.046879082394984
1989,4.25,3.0181505028143167
1990,4.699999999999999,3.338189687657855
1991,3.18,2.258590282123071
1992,3.65,2.5925046980311115
1993,2.67,1.8961495499901786
1994,3.9,2.7694109958801643
1995,6.05,4.296678878144432
1996,3.39,2.4076175143643077
1997,5.249999999999999,3.7283558916864443
1998,3.8299999999999996,2.7195431855267
1999,4.28,3.039867142332799
2000,4.04,2.86883590351646
2001,2.1,1.4915952974632012
2002,6.54,4.644392068311992
2003,2.9,2.05936796240002
2004,4.52,3.2100839754735353
2005,4.0,2.8409289832780362
2006,3.9299999999999997,2.79130789702078
2007,4.849999999999999,3.4442692002313446
2008,3.45,2.449996771358092
2009,3.08,2.1874204407881206
2010,3.34,2.3715600678097104
2011,4.12,2.925687108126517
2012,5.2,3.6929253497723145
2013,4.26,3.0248799209806325
2014,1.65,1.1719777319285287
2015,2.56,1.8182573585742492
2016,3.72,2.641513052608018
2017,3.31,2.350448849032895
2018,5.11,3.6293057477747492
2019,3.27,2.322363401297218
2020,3.53,2.5071384515752944
2021,4.57,3.2453296433856935
2022,4.3,3.0541117000640576
2023,3.21,2.2796788548087314
2024,2.86,2.031132817100591
2025,4.64,3.2951763568868175
2026,2.57,1.8250211855422764
2027,4.11,2.9184908140413697
2028,3.22,2.2869963244445417
2029,5.419999999999999,3.849045878287888
2030,3.8900000000000006,2.7623021615041625
2031,3.81,2.706045046288538
2032,5.01,3.558303655618341
2033,3.67,2.6063218793297263
2034,4.6899999999999995,3.3301839007874188
2035,3.81,2.7059812395365066
2036,3.09,2.194444432636729
2037,3.9,2.770045596085333
2038,5.18,3.6787642116709427
2039,4.21,2.990089111276226
2040,4.37,3.103529199576354
2041,3.8299999999999996,2.7202511196089665
2042,3.96,2.8123715256041497
2043,3.44,2.4429108443706364
2044,5.449999999999999,3.8703688793169015
2045,3.12,2.2157695082312925
2046,3.52,2.5000557183505197
2047,2.92,2.07377669711617
2048,3.72,2.642141759839453
2049,4.55,3.231599326444657
2050,4.01,2.8475142827374924
2051,4.89,3.4729907328518075
2052,3.62,2.5706660549273055
2053,3.65,2.5917517619038675
2054,3.8900000000000006,2.7629188414806807
2055,4.839999999999999,3.4374697516707524
2056,3.23,2.2939714997298704
2057,3.54,2.513745917692506
2058,3.8,2.6984960203195105
2059,4.56,3.2381398535391934
2060,5.639999999999999,4.005349885487559
2061,4.41,3.131684718438722
2062,2.93,2.080770464833522
2063,3.5,2.4857276603657166
2064,4.23,3.004022234625054
2065,5.279999999999999,3.7498106151272568
2066,2.84,2.0169945139711403
2067,3.23,2.2935756661565967
2068,4.779999999999999,3.394963844457172
2069,4.3,3.053561963609781
2070,5.139999999999999,3.6504003808773593
2071,4.09,2.9048938114833787
2072,4.22,2.9966841888506113
2073,3.69,2.620258079504221
2074,3.52,2.4995916808090866
2075,4.64,3.294765843384395
2076,2.94,2.0876886412938527
2077,1.92,1.3635138103786637
2078,4.73,3.3591503243596152
2079,4.89,3.4727085243857845
2080,2.92,2.0735643447659617
2081,2.99,2.123507798941721
2082,3.81,2.7061252718888977
2083,4.21,2.989357650851782
2084,2.79,1.981100221263829
2085,4.64,3.2954809636840747
2086,3.34,2.37220637864673
2087,5.69,4.0408325571800585
2088,4.63,3.2881525332653516
2089,3.06,2.1730040466848424
2090,3.59,2.5498855138252354
2091,4.6899999999999995,3.33092111576539
2092,5.77,4.097450309714515
2093,2.45,1.7400829147998236
2094,4.26,3.0253637179561585
2095,3.58,2.5426265174249485
2096,3.8800000000000003,2.7556685632487503
2097,3.35,2.379355361063753
2098,3.51,2.4925316062240355
2099,4.42,3.1390389306621667
2100,3.8199999999999994,2.713198379320599
2101,4.959999999999999,3.5222438046553597
2102,3.42,2.428930533326463
2103,3.81,2.7060450832759293
2104,4.3,3.0533790698554504
2105,4.749999999999999,3.373158310979648
2106,3.47,2.464169515394349
2107,5.4799999999999995,3.892036999237768
2108,4.32,3.0683472615925353
2109,5.23,3.7144101071066404
2110,5.27,3.74258645023987
2111,5.01,3.558046894399214
2112,3.75,2.662948102398593
2113,2.87,2.038303938069133
2114,4.06,2.8827549196475246
2115,3.95,2.804896097712837
2116,4.27,3.032859599129663
2117,2.13,1.512790340017416
2118,4.86,3.451736886964971
2119,4.18,2.9680500425134175
2120,3.2,2.2722877774470804
2121,3.77,2.67740386742155
2122,3.75,2.6634118678536165
2123,3.44,2.443201525184026
2124,4.44,3.1531752230685193
2125,3.51,2.49247460943112
2126,3.78,2.684710070157318
2127,5.519999999999999,3.920497433677858
2128,4.51,3.2034377317368206
2129,2.91,2.0664046826361266
2130,2.45,1.7401524396139494
2131,4.959999999999999,3.5221651422280797
2132,4.15,2.9470431387688105
2133,3.51,2.492840643385403
2134,3.54,2.5138350458694787
2135,4.47,3.1746902679767373
2136,5.419999999999999,3.8484881783430165
2137,4.17,2.961190945962896
2138,3.39,2.407200074576183
2139,3.8299999999999996,2.7203903995061456
2140,4.83,3.429723720820363
2141,3.19,2.2655569668334135
2142,0.88,0.6249935638964801
2143,2.82,2.0025829489777935
2144,4.01,2.8473412527520696
2145,4.759999999999999,3.3801882274479667
2146,3.57,2.5356436897879733
2147,4.23,3.003747999219313
2148,4.01,2.84810414397516
2149,2.97,2.1094342487208406
2150,5.2,3.69324034638772
2151,4.06,2.8834705244341783
2152,3.46,2.457206530804313
2153,4.54,3.2244621371478055
2154,3.44,2.4426453873192604
2155,3.54,2.5137870754178464
2156,3.51,2.492928935845753
2157,3.48,2.471626248103987
2158,4.86,3.4514563580760034
2159,3.21,2.2795020840013507
2160,3.56,2.5280920131182074
2161,4.19,2.9760157434104655
2162,3.71,2.6343186669203376
2163,3.24,2.3008018438713775
2164,3.9,2.769700863251111
2165,3.19,2.2655320772236305
2166,3.51,2.492612847195832
2167,3.59,2.5498107287680707
2168,3.95,2.805151045510705
2169,4.16,2.953776128656275
2170,3.94,2.7977499331752957
2171,2.9,2.059567990227618
2172,4.92,3.4936133006035908
2173,5.23,3.7145297679351885
2174,4.23,3.0044573528909764
2175,4.12,2.925511976331365
2176,3.32,2.3578497553981905
2177,3.8199999999999994,2.7130848893430763
2178,5.359999999999999,3.806346135767631
2179,1.97,1.399006243988349
2180,4.67,3.3164863103813813
2181,4.34,3.081732532433173
2182,4.989999999999999,3.5433721757245786
2183,2.43,1.7259005428663443
2184,3.38,2.400506212313809
2185,4.39,3.117527753677006
2186,4.6,3.2667668437496395
2187,5.259999999999999,3.7355708977445348
2188,4.3,3.0538421633893886
2189,4.42,3.138828172342563
2190,3.54,2.5142843533189736
2191,3.6,2.5564346122633603
2192,2.82,2.0027343321104443
2193,4.03,2.8615624241519795
2194,5.47,3.884772667434979
2195,4.27,3.0327765574301258
2196,5.6499999999999995,4.012285893786708
2197,4.08,2.8970717131472288
2198,2.65,1.8819315833888899
2199,4.08,2.8973074365954203
2200,4.25,3.0181220547590386
2201,3.68,2.6135591909424627
2202,5.12,3.636056343800958
2203,3.5,2.485822257510981
2204,2.83,2.009934676668196
2205,4.39,3.1174420761308044
2206,4.36,3.0967265034527656
2207,3.0,2.1307482585429587
2208,4.22,2.9973998721509854
2209,3.53,2.506636924565137
2210,5.019999999999999,3.5656770790407424
2211,5.069999999999999,3.6004816899717578
2212,5.88,4.175221136602271
2213,3.9199999999999995,2.783879152001132
2214,5.349999999999999,3.799639216060803
2215,3.25,2.308141572165463
2216,3.39,2.4076932831409508
2217,5.539999999999999,3.9346488236509116
2218,5.91,4.196957887599531
2219,4.929999999999999,3.5012984373514726
2220,2.12,1.5054696200681692
2221,4.769999999999999,3.3873366708497707
2222,2.99,2.1235125125850023
2223,4.4,3.125063467747227
2224,5.91,4.196549038700635
2225,5.67,4.026559918525437
2226,4.94,3.507833972839703
2227,2.88,2.045437820287282
2228,3.47,2.46461682909284
2229,4.779999999999999,3.3943196246424785
2230,3.12,2.2159267296416245
2231,5.019999999999999,3.5652955726942004
2232,5.67,4.026820293106159
2233,2.8,1.9883357607125165
2234,3.8299999999999996,2.719835314479274
2235,5.18,3.678268783656214
2236,5.01,3.5580908184644717
2237,5.3,3.7634565249929355
2238,2.61,1.853771021663181
2239,2.77,1.9673948692144603
2240,5.049999999999999,3.5864624631302853
2241,3.16,2.2443685478755193
2242,3.84,2.7272609897201168
2243,4.9799999999999995,3.5368315193109447
2244,3.76,2.6702378556918145
2245,3.26,2.315291575788729
2246,4.41,3.1315261606143197
2247,3.68,2.613117053712428
2248,4.91,3.4866304687657608
2249,5.139999999999999,3.650409873438004
2250,3.57,2.5349869148959847
2251,3.33,2.3649241773346823
2252,5.4799999999999995,3.891634192136461
2253,4.62,3.2812565350111114
2254,3.58,2.5422195299770016
2255,2.77,1.9671005230195107
2256,3.28,2.329522886240075
2257,5.68,4.033994515763948
2258,5.24,3.721661931382705
2259,5.3,3.76373986441254
2260,4.959999999999999,3.5219497556351596
2261,2.94,2.0878858629388857
2262,4.14,2.940209597981623
2263,4.54,3.2240359845060405
2264,4.82,3.4230581736569383
2265,3.38,2.400523835764703
2266,3.68,2.6132577698142176
2267,4.64,3.2952158606208948
2268,4.3,3.0538856667953076
2269,5.76,4.0903871850139595
2270,4.24,3.011473982947657
2271,4.9799999999999995,3.5364852902788124
2272,3.95,2.80544446048339
2273,3.71,2.634526528901415
2274,4.47,3.1748000075741407
2275,4.22,2.9971874638618305
2276,3.26,2.3150214188021243
2277,4.2,2.9829660771018847
2278,3.59,2.5497048312870008
2279,4.3,3.0539288954527617
2280,2.62,1.8606576209231704
2281,3.61,2.5633496795477986
2282,5.339999999999999,3.791930060523525
2283,3.71,2.6344677169553887
2284,2.96,2.1022436836600757
2285,5.049999999999999,3.5867011025632225
2286,3.53,2.506657136698093
2287,3.13,2.2230399168575334
2288,5.41,3.841908158825413
2289,6.099999999999999,4.331850365445038
2290,4.28,3.0392529847762217
2291,3.7,2.6278552192443065
2292,4.04,2.8691839342687366
2293,2.69,1.910573187579549
2294,3.86,2.74098329525955
2295,3.65,2.5919706349637046
2296,3.04,2.1591707995109926
2297,3.55,2.5212307590248333
2298,3.86,2.74134479917408
2299,2.85,2.0238969029497818
2300,4.35,3.0895053807632267
2301,5.049999999999999,3.586486032126122
2302,4.25,3.0179246361179417
2303,3.18,2.2580088400386105
2304,6.219999999999999,4.41706103611992
2305,4.31,3.060847278479106
2306,3.1,2.2017391345816355
2307,3.45,2.4503755905580653
2308,4.95,3.5156307628226493
2309,3.8800000000000003,2.7557590593032764
2310,4.12,2.926128707938944
2311,3.65,2.592505978702383
2312,2.84,2.0171482410680137
2313,3.18,2.2585948258421418
2314,4.01,2.8475284856859826
2315,3.6,2.5563966964838927
2316,3.05,2.1662676198875777
2317,3.71,2.6349721714926893
2318,4.68,3.3237642525983313
2319,3.01,2.137840512509712
2320,3.15,2.2369393955343098
2321,5.44,3.862871800973709
2322,3.78,2.6847483579016043
2323,2.71,1.9245121181458849
2324,5.27,3.7425555848546277
2325,4.36,3.0961588400727367
2326,3.15,2.2368386506679685
2327,2.55,1.8110407687113024
2328,3.63,2.5780969328773926
2329,2.81,1.995723554035721
2330,4.41,3.131781292366285
2331,4.4,3.1247643407112946
2332,4.869999999999999,3.4586192553129247
2333,2.81,1.995531719510177
2334,2.68,1.9034862015292022
2335,3.87,2.748183493252651
2336,2.66,1.8888528018108672
2337,2.95,2.095280921979687
2338,3.17,2.2512833106723176
2339,4.27,3.0326907274343085
2340,4.24,3.0114225003500708
2341,4.26,3.0251578337433727
2342,3.77,2.677383897926793
2343,3.9199999999999995,2.783645227203712
2344,4.33,3.0749308247218035
2345,3.9299999999999997,2.7911847625065866
2346,4.41,3.1320442157850237
2347,4.44,3.153123628497987
2348,2.55,1.8110782313514142
2349,3.21,2.2793233500542143
2350,3.94,2.7982841701391563
2351,4.789999999999999,3.4019058111572633
2352,4.26,3.0253400647988657
2353,4.14,2.9397532577838135
2354,5.069999999999999,3.6008735705319053
2355,3.72,2.6421080564594366
2356,4.51,3.2030505158393385
2357,5.069999999999999,3.600945311792268
2358,3.5,2.4856934277423988
2359,4.68,3.323907168670869
2360,2.45,1.7398797013718643
2361,3.74,2.6559255964879545
2362,2.98,2.1165055065976466
2363,5.019999999999999,3.5655878427708565
2364,3.66,2.5995402396206138
2365,3.69,2.620409100570329
2366,3.12,2.2158994007663955
2367,4.34,3.082074211792611
2368,4.42,3.139129178388556
2369,4.39,3.1172248471685693
2370,4.94,3.507940363864748
2371,2.98,2.1162416007756097
2372,4.49,3.188606808504253
2373,4.21,2.990076515454686
2374,1.9400000000000002,1.3777941158747218
2375,3.11,2.2089640144275795
2376,3.68,2.613788179452493
2377,5.659999999999999,4.01985386605566
2378,4.929999999999999,3.5007176532288242
2379,4.4,3.124926402939781
2380,5.18,3.678330575108821
2381,4.8999999999999995,3.4802183711997796
2382,2.03,1.4418610350384655
2383,4.47,3.1748478304427574
2384,5.069999999999999,3.600102764493853
2385,4.8,3.408489119167017
2386,4.37,3.103169315900639
2387,4.749999999999999,3.373162730898532
2388,3.69,2.620252828629704
2389,2.11,1.4983261404651227
2390,3.5,2.485663548554172
2391,4.72,3.3522598597060154
2392,3.75,2.6632495016904443
2393,4.32,3.067756724405579
2394,4.11,2.9185767114156342
2395,4.29,3.0465718383358373
2396,5.369999999999999,3.8135312102437995
2397,3.81,2.705548391088151
2398,3.28,2.3290640622347927
2399,4.16,2.953969608654184
2400,3.9800000000000004,2.8264186199685972
2401,5.33,3.7854564099381305
2402,4.28,3.039667519039599
2403,4.49,3.189015101513288
2404,4.27,3.031942523940651
2405,4.27,3.0324825769022956
2406,2.77,1.9673784244839982
2407,5.24,3.7211122941687456
2408,4.38,3.1100973120423987
2409,4.22,2.9972384950619815
2410,3.71,2.6351183655173767
2411,3.9800000000000004,2.8267871276642973
2412,1.86,1.3210793291250609
2413,3.67,2.6065905229444093
2414,5.15,3.657473798817073
2415,4.23,3.0042855695534256
2416,4.699999999999999,3.338090399948583
2417,4.66,3.309579448483003
2418,4.789999999999999,3.4020594614257385
2419,4.779999999999999,3.3941576778939972
2420,3.12,2.2159626351468735
2421,4.0,2.8407000470217767
2422,6.789999999999999,4.82181880835754
2423,6.05,4.296399572447693
2424,4.5,3.1959558379035347
2425,2.37,1.6832796497478826
2426,4.23,3.0042732056272046
2427,4.74,3.3662227723581526
2428,4.65,3.3025053441895755
2429,4.02,2.8551986686650452
2430,3.09,2.194666299961319
2431,2.93,2.0807769248041357
2432,3.56,2.5281771629787415
2433,3.97,2.819434803416351
2434,2.28,1.619140860688785
2435,5.349999999999999,3.799091709804515
2436,3.87,2.748104067378737
2437,5.96,4.232718052479783
2438,3.58,2.5422905802585474
2439,3.87,2.748438485730223
2440,3.81,2.7056181643540094
2441,3.9199999999999995,2.7838062300438233
2442,3.86,2.7410893157811302
2443,3.8800000000000003,2.7557354577227877
2444,3.45,2.4499560557220086
2445,5.309999999999999,3.771170553016543
2446,3.4,2.4145888631257364
2447,4.989999999999999,3.5440887867854753
2448,4.19,2.9758927547471075
2449,2.93,2.081062214662798
2450,2.48,1.7613836269873624
2451,2.89,2.0525444794728145
2452,3.56,2.5278570375174776
2453,3.12,2.2157144920691096
2454,3.62,2.5710494337396375
2455,3.18,2.258602325617402
2456,5.1,3.621849751258651
2457,4.12,2.926160455175311
2458,4.33,3.0753341344126444
2459,2.52,1.7896562455379548
2460,4.13,2.9328048325975824
2461,3.61,2.5634549823493056
2462,4.16,2.954094053664697
2463,3.28,2.3296132158779783
2464,4.49,3.1886150619610794
2465,3.85,2.7342225688770903
2466,4.33,3.0747599591989125
2467,2.33,1.6548586794789812
2468,4.26,3.0256578476097826
2469,3.56,2.528388337478956
2470,2.42,1.718570639902402
2471,4.39,3.1175716914262575
2472,4.82,3.4231373981102697
2473,3.05,2.165957147087422
2474,4.27,3.0322541639456415
2475,3.14,2.229718700560937
2476,3.27,2.3224826332235207
2477,3.23,2.2939970601096134
2478,3.52,2.4996096502415073
2479,4.15,2.947506918659101
2480,4.29,3.046897085969977
2481,3.58,2.542657215271918
2482,4.86,3.451685334736056
2483,4.29,3.046673127104995
2484,4.48,3.181941146898938
2485,4.24,3.011390781745228
2486,4.06,2.883264468335084
2487,3.87,2.7479709597979585
2488,5.1,3.6219127919445686
2489,2.27,1.6119654899625628
2490,5.24,3.7215469572290685
2491,4.21,2.9900448047183277
2492,5.56,3.948509624321641
2493,3.79,2.6912964801225328
2494,4.18,2.9683802156939794
2495,4.3,3.0535190316421383
2496,3.95,2.8049365290933346
2497,4.1,2.9112566794759935
2498,4.29,3.0465161446109077
2499,6.009999999999999,4.26856280118215
2500,4.06,2.8835928953218275
2501,5.67,4.026622732761816
2502,3.71,2.635141439240973
2503,4.33,3.0746868479888936
2504,4.35,3.089373604223878
2505,4.01,2.8473492785277825
2506,4.11,2.918678645539371
2507,4.03,2.861905346837091
2508,3.12,2.2156737508204576
2509,4.969999999999999,3.5298631547909127
2510,3.4,2.4143206090539038
2511,3.16,2.2438785740964224
2512,5.44,3.863002023231232
2513,4.55,3.2315573525927297
2514,3.68,2.613269673935357
2515,3.84,2.7270398453662343
2516,6.179999999999999,4.388766101516333
2517,3.73,2.6486645989873505
2518,5.12,3.636281084444029
2519,4.1,2.911485106528654
2520,2.99,2.123563506448148
2521,4.58,3.252086275547104
2522,5.259999999999999,3.735089869702772
2523,2.66,1.889004488864934
2524,3.63,2.5782378128702397
2525,4.72,3.3522719126897935
2526,3.6,2.5562817979646377
2527,4.17,2.9616952884772445
2528,2.51,1.782630447999524
2529,2.09,1.4841648250325448
2530,4.31,3.061153947505427
2531,4.06,2.8835700955810335
2532,3.96,2.81237351975902
2533,4.47,3.1746237335435543
2534,3.45,2.4498791391812427
2535,5.11,3.6287601148405964
2536,3.84,2.726721965939785
2537,3.27,2.322392020298374
2538,4.38,3.1107852232425177
2539,1.15,0.8166436970350893
2540,3.65,2.5924155284085804
2541,3.9,2.7693191553093763
2542,5.67,4.026301411937613
2543,3.2,2.2723580719057344
2544,3.8900000000000006,2.762287403972875
2545,3.23,2.293826551234197
2546,4.61,3.2741228299536203
2547,3.3,2.3433645731561534
2548,4.839999999999999,3.4374713580579606
2549,3.37,2.3931072769649777
2550,3.78,2.6847124632629713
2551,3.57,2.5350065756925635
2552,3.0,2.1305525408794495
2553,3.56,2.5280207440721014
2554,5.56,3.948639911019547
2555,3.52,2.499675831669414
2556,4.989999999999999,3.5436985931250837
2557,3.57,2.5354378884872277
2558,4.6,3.2669210430326703
2559,5.33,3.7855887981733285
2560,4.81,3.4160533020751553
2561,4.64,3.2952763223535677
2562,2.51,1.782455575092289
2563,3.5,2.4853823441485745
2564,3.59,2.5497803927938687
2565,3.39,2.407625110801158
2566,4.3,3.0537963910878645
2567,4.17,2.961687895045127
2568,4.83,3.4304531904565416
2569,3.28,2.329677095394302
2570,5.91,4.196976142328635
2571,3.33,2.36501700012096
2572,6.609999999999999,4.693748746374822
2573,4.23,3.0041869801969048
2574,3.61,2.5636571859078776
2575,2.61,1.853524864007478
2576,4.17,2.9613625146662246
2577,5.039999999999999,3.579188155009042
2578,4.01,2.847943343111438
2579,3.23,2.29411797787443
2580,4.759999999999999,3.380080744858486
2581,4.21,2.9895758126611374
2582,4.24,3.0114051838352554
2583,3.73,2.6492437711197283
2584,3.81,2.7060996745949786
2585,4.64,3.295388870265935
2586,4.869999999999999,3.4580394254624585
2587,4.4,3.124659476695316
2588,4.749999999999999,3.3732154149271425
2589,2.7,1.9176057031278864
2590,2.72,1.9316300769294499
2591,2.1,1.491536005169238
2592,3.58,2.5422335888410177
2593,4.04,2.869348396125191
2594,3.85,2.734405298645509
2595,3.18,2.258570652071617
2596,5.799999999999999,4.118761878647914
2597,2.97,2.1093234264988507
2598,4.23,3.0044546937013314
2599,4.51,3.203104194535917
2600,5.38,3.820444792743796
2601,4.51,3.2028318817433568
2602,4.58,3.2523465279785584
2603,2.13,1.5128698571275854
2604,3.38,2.4001402876961193
2605,3.31,2.350682794451177
2606,3.9800000000000004,2.826614366254467
2607,4.27,3.0327174574165343
2608,4.62,3.2807359450488804
2609,3.49,2.478744018045323
2610,5.059999999999999,3.5932894916523335
2611,3.73,2.6491846282969553
2612,3.1,2.2016330973880662
2613,2.91,2.066403104739597
2614,3.31,2.35067185396734
2615,2.85,2.0239239513363563
2616,5.85,4.1546663492498785
2617,4.41,3.1315159456246193
2618,3.8800000000000003,2.7558089938435493
2619,5.5,3.9059959645212716
2620,5.1,3.6218640320229363
2621,4.36,3.09671294314191
2622,3.1,2.2015491847587203
2623,5.249999999999999,3.7283021231561633
2624,2.75,1.953198231742895
2625,3.63,2.5776549703775067
2626,4.83,3.430113485365151
2627,3.8299999999999996,2.720126072148336
2628,5.539999999999999,3.9343453432146527
2629,3.62,2.5710709433994365
2630,5.019999999999999,3.565114736233915
2631,2.57,1.8252731394684074
2632,3.71,2.6345413321707323
2633,5.01,3.5580692859515115
2634,3.5,2.4853896037408094
2635,3.37,2.3930336975199067
2636,4.0,2.8410513734043277
2637,6.05,4.29626444012162
2638,5.27,3.743019359415606
2639,3.06,2.1733715497954726
